代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	0.85	5254112256	    19.29	       1659.88亿	          3.24	元器件	122634	0.00	4.78	4.71	4.93	4.63	4.73	0.04	4.77	  0.80	10970542	北京	
601318	中国平安	3.25	5060867072	    12.02	       6186.53亿	          0.83	保险	104	0.19	57.11	55.20	57.19	55.12	55.31	1.80	57.11	  1.35	898550	深圳	
600516	方大炭素	-0.92	4006252288	    60.98	        502.29亿	          8.39	矿物制品	473	-0.10	28.10	28.51	28.87	26.58	28.34	-0.26	28.08	  1.45	1442284	甘肃	
000651	格力电器	1.18	3905487104	    12.86	       2431.56亿	          1.62	家用电器	9600	0.00	40.43	39.98	40.59	39.83	39.95	0.47	40.42	  1.14	969359	广东	
600050	中国联通	2.38	2937853184	    99.66	       1551.59亿	          1.90	电信运营	277	0.14	7.32	7.19	7.41	7.14	7.15	0.17	7.32	  1.31	4036318	上海	
600797	浙大网新	-1.80	2037461760	    51.19	        172.65亿	         14.42	软件服务	123	0.37	16.35	17.00	17.71	16.22	16.65	-0.30	16.35	  2.54	1198001	浙江	
002797	第一创业	-1.61	2032563456	   118.55	        448.66亿	          8.19	证券	25198	-0.07	12.82	12.99	13.20	12.61	13.02	-0.21	12.81	  0.86	1571887	深圳	
000063	中兴通讯	0.97	2016209024	    26.65	       1001.85亿	          2.01	通信设备	4644	-0.13	29.17	28.95	29.55	28.81	28.89	0.28	29.17	  0.56	690564	深圳	
002460	赣锋锂业	-2.00	1983437440	    50.96	        619.06亿	          4.48	小金属	3519	-0.32	84.94	85.50	87.30	83.51	86.66	-1.73	84.93	  0.70	232697	江西	
600309	万华化学	3.09	1976345600	    12.01	       1167.15亿	          1.82	化工原料	533	0.05	42.69	41.38	42.75	40.58	41.41	1.28	42.69	  1.03	473248	山东	
000792	盐湖股份	-1.05	1934509056	--  	        471.13亿	          4.19	化工原料	27218	0.24	16.91	17.09	17.11	16.41	17.09	-0.18	16.91	  0.72	1153208	青海	
000413	东旭光电	-2.36	1838932096	    43.31	        550.80亿	          4.02	元器件	13508	0.18	11.15	11.33	11.38	11.01	11.42	-0.27	11.15	  0.85	1644933	河北	
000868	安凯客车	4.75	1828854656	--  	         81.24亿	         23.24	汽车整车	24117	-0.59	11.69	11.04	11.99	10.74	11.15	0.53	11.68	  0.95	1616185	安徽	
002662	京威股份	2.38	1807014656	    47.12	        161.55亿	         13.77	汽车配件	28984	1.70	10.78	10.52	11.10	10.25	10.52	0.25	10.77	  4.22	1691094	北京	
002467	二六三	1.35	1611354880	    94.72	         94.03亿	         20.71	电信运营	31394	0.25	12.01	11.60	12.14	11.45	11.84	0.16	12.00	  1.39	1361090	北京	
600690	青岛海尔	5.54	1605241856	    10.76	        952.41亿	          1.72	家用电器	9	0.26	15.62	14.86	15.63	14.85	14.80	0.82	15.62	  0.99	1046282	山东	
002230	科大讯飞	-1.19	1565411712	   354.15	        759.89亿	          2.42	软件服务	5125	0.02	54.72	55.50	55.89	54.38	55.38	-0.66	54.72	  0.61	285265	安徽	
002594	比亚迪	-0.51	1559906048	    54.07	       1238.38亿	          2.01	汽车整车	1747	0.07	68.31	68.35	69.68	66.93	68.65	-0.35	68.30	  0.78	228826	深圳	
300699	光威复材	-7.50	1557473280	    81.00	        247.30亿	         24.71	化工原料	4518	-0.29	67.21	71.00	71.00	67.01	72.65	-5.45	67.20	  0.75	227359	山东	
002415	海康威视	0.69	1529146368	    48.79	       3211.64亿	          0.61	电器仪表	3853	-0.05	34.80	34.60	34.96	34.26	34.56	0.24	34.80	  1.00	441501	浙江	
601166	兴业银行	0.34	1507216896	     5.84	       3689.50亿	          0.44	银行	20	-0.38	17.78	17.70	17.93	17.66	17.70	0.06	17.76	  0.93	847125	福建	
000301	东方市场	2.67	1501756032	    29.10	         84.18亿	         17.10	综合类	24127	0.00	6.91	7.40	7.40	6.86	6.73	0.18	6.91	 45.94	2083642	江苏	
600111	北方稀土	-1.42	1445778560	   247.91	        555.13亿	          2.63	小金属	227	0.53	15.28	15.35	15.37	14.95	15.50	-0.22	15.28	  1.28	955343	内蒙	
000050	深天马Ａ	2.66	1433764096	    37.43	        335.14亿	          4.26	元器件	4260	-0.03	23.92	23.62	24.40	23.42	23.30	0.62	23.92	  1.51	596162	深圳	
600887	伊利股份	-0.28	1409747712	    25.74	       1731.91亿	          0.83	乳制品	79	0.11	28.51	28.45	28.60	28.02	28.57	-0.08	28.49	  0.81	499048	内蒙	
603106	恒银金融	4.58	1375073792	    57.98	        103.63亿	         54.45	电脑设备	54	-0.61	36.99	34.65	37.99	34.36	35.39	1.62	37.01	  2.08	381134	天津	
600392	盛和资源	-3.77	1326874752	    97.35	        262.06亿	          7.31	小金属	708	0.26	19.42	20.00	20.00	18.73	20.17	-0.76	19.41	  1.78	688216	山西	
000768	中航飞机	4.68	1321483904	   300.69	        550.96亿	          2.41	航空	5265	0.10	19.90	19.02	20.37	18.96	19.01	0.89	19.90	  3.10	666453	陕西	
601336	新华保险	3.61	1291646208	    27.63	       1195.79亿	          1.09	保险	12	-0.04	57.39	55.05	57.50	55.01	55.34	2.00	57.34	  1.07	228283	北京	
600036	招商银行	1.27	1257728384	     8.47	       5439.85亿	          0.23	银行	27	-0.29	26.38	26.14	26.55	26.04	26.04	0.33	26.37	  0.71	478422	深圳	
002466	天齐锂业	-3.22	1253903616	    36.10	        667.21亿	          1.88	小金属	2751	-0.14	67.11	68.50	68.80	66.80	69.33	-2.23	67.10	  0.77	185451	四川	
