代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
601318	中国平安	-0.43	6358820352	    14.97	       7845.02亿	          0.81	保险	47	-0.09	72.43	73.54	74.19	71.26	72.73	-0.31	72.42	  0.66	875005	深圳	
000725	京东方Ａ	0.37	5642921984	    21.80	       1882.59亿	          3.08	元器件	129998	0.19	5.41	5.41	5.48	5.31	5.39	0.02	5.41	  0.54	10443577	北京	
002230	科大讯飞	0.13	4955495936	   414.40	        931.67亿	          6.31	软件服务	5701	0.13	67.10	66.50	68.86	64.81	67.00	0.09	67.09	  0.92	742635	安徽	
000063	中兴通讯	-3.66	4522386432	    27.54	       1175.29亿	          3.85	通信设备	9642	-0.05	34.23	35.10	35.35	33.04	35.52	-1.30	34.22	  0.99	1320183	深圳	
002049	紫光国芯	-1.43	3401584896	   104.68	        297.34亿	         11.39	元器件	8774	0.72	49.00	48.96	51.50	47.82	49.71	-0.71	49.00	  1.05	686695	河北	
600516	方大炭素	4.84	3324132864	    16.98	        457.22亿	          7.70	矿物制品	32	-0.26	25.56	24.15	25.95	23.80	24.38	1.18	25.56	  1.65	1324229	甘肃	
600585	海螺水泥	5.20	3287493376	    12.79	       1262.31亿	          2.65	水泥	125	0.35	31.59	30.00	31.91	30.00	30.00	1.56	31.56	  1.58	1060536	安徽	
000651	格力电器	-3.52	3199282944	    12.39	       2553.68亿	          1.25	家用电器	14085	-0.11	42.46	44.15	44.28	42.21	44.00	-1.55	42.45	  0.91	746558	广东	
600048	保利地产	10.02	3055593984	    13.82	       1523.81亿	          2.11	全国地产	50	0.00	--  	11.80	12.85	11.68	11.68	1.17	12.85	  1.79	2477453	广东	
600030	中信证券	1.64	3020728832	    21.98	       1886.06亿	          1.63	证券	90	0.10	19.18	18.87	19.19	18.53	18.86	0.31	19.17	  0.67	1602590	深圳	
600519	贵州茅台	-1.56	3005733376	    30.08	       8016.05亿	          0.37	白酒	9	-0.27	638.20	649.94	651.97	634.01	648.23	-10.11	638.12	  0.52	46764	贵州	
000002	万 科Ａ	9.98	2894401024	    25.25	       3288.72亿	          0.92	全国地产	7930	-0.02	33.83	30.78	33.83	30.28	30.75	3.07	33.82	  1.46	897713	深圳	
000717	韶钢松山	4.92	2293720832	    10.83	        252.84亿	          9.25	普钢	17360	0.10	10.45	10.05	10.67	9.93	9.96	0.49	10.45	  1.97	2238642	广东	
000333	美的集团	-2.83	2288830976	    16.66	       3331.53亿	          0.71	家用电器	4654	0.12	51.11	52.59	52.77	50.20	52.59	-1.49	51.10	  0.99	447364	广东	
601668	中国建筑	1.46	2281925376	     8.47	       2913.00亿	          0.80	建筑施工	2077	0.00	9.72	9.59	9.74	9.44	9.57	0.14	9.71	  0.68	2376547	北京	
600019	宝钢股份	3.29	2215771904	    13.38	       2082.07亿	          1.07	普钢	179	0.21	9.44	9.10	9.49	9.10	9.12	0.30	9.42	  1.67	2369614	上海	
000001	平安银行	0.88	2148312576	     9.29	       2372.95亿	          0.92	银行	27739	-0.21	13.82	13.73	13.93	13.47	13.70	0.12	13.82	  0.68	1564095	深圳	
600050	中国联通	-1.53	2056558208	   122.02	       2134.52亿	          1.38	电信运营	422	0.00	7.07	7.17	7.19	6.98	7.17	-0.11	7.06	  0.54	2915985	上海	
600460	士兰微	4.04	2042444544	    83.74	        150.78亿	         13.61	半导体	121	0.50	12.08	11.63	12.55	11.51	11.62	0.47	12.09	  1.24	1697185	浙江	
600309	万华化学	3.16	2030377728	    10.19	       1061.34亿	          2.04	化工原料	12	-0.02	38.83	37.50	39.35	36.91	37.63	1.19	38.82	  1.31	529548	山东	
600887	伊利股份	-3.33	2028892928	    26.53	       1746.35亿	          1.16	乳制品	104	-0.02	28.73	29.81	29.99	28.68	29.72	-0.99	28.73	  0.75	698055	内蒙	
603993	洛阳钼业	2.64	2027074816	    70.77	       1238.37亿	          2.23	小金属	187	0.14	7.02	6.83	7.15	6.78	6.83	0.18	7.01	  1.50	2887184	河南	
601766	中国中车	0.53	1946843776	    36.07	       2775.80亿	          0.76	运输设备	201	0.44	11.41	11.34	11.42	11.00	11.35	0.06	11.41	  0.62	1734452	北京	
600031	三一重工	7.93	1846993408	    29.00	        697.10亿	          2.76	工程机械	563	-0.32	9.13	8.47	9.17	8.39	8.45	0.67	9.12	  1.38	2095624	湖南	
600111	北方稀土	2.26	1806601088	   113.09	        526.43亿	          3.46	小金属	61	-0.20	14.50	14.10	14.74	14.00	14.17	0.32	14.49	  1.55	1257613	内蒙	
000858	五 粮 液	-3.58	1729488512	    27.07	       2513.69亿	          0.68	白酒	2016	0.03	66.23	69.00	69.20	65.54	68.68	-2.46	66.22	  0.69	258542	四川	
600036	招商银行	1.27	1699268352	     9.51	       6097.92亿	          0.28	银行	148	-0.19	29.58	29.31	29.69	28.81	29.19	0.37	29.56	  0.68	580196	深圳	
002110	三钢闽光	9.98	1644409856	     8.16	        269.37亿	          8.64	普钢	489	0.00	--  	17.95	19.61	17.95	17.83	1.78	19.61	  1.33	856350	福建	
600581	八一钢铁	2.25	1611195392	    11.15	        128.69亿	         12.60	普钢	29	0.00	16.80	16.48	17.24	16.26	16.42	0.37	16.79	  1.55	965955	新疆	
002001	新 和 成	-1.92	1587758592	    32.81	        394.19亿	          3.96	化学制药	4244	0.00	36.23	37.05	38.23	36.10	36.91	-0.71	36.20	  1.12	424621	浙江	
002405	四维图新	-3.59	1561449216	   162.87	        344.00亿	          5.65	软件服务	5268	-0.25	26.83	27.50	27.75	25.82	27.82	-1.00	26.82	  0.63	580295	北京	
601225	陕西煤业	1.17	1557312896	     8.03	        864.00亿	          1.81	煤炭开采	202	0.00	8.64	8.53	8.73	8.40	8.54	0.10	8.64	  1.81	1811508	陕西	
601166	兴业银行	-0.68	1543451520	     5.78	       3635.48亿	          0.46	银行	183	-0.16	17.50	17.63	17.69	17.35	17.62	-0.12	17.50	  0.64	882159	福建	
600690	青岛海尔	-4.25	1537874048	    14.14	       1071.31亿	          1.42	家用电器	121	-0.72	17.58	18.42	18.50	17.30	18.35	-0.78	17.57	  1.01	865957	山东	
000807	云铝股份	3.59	1511294848	    43.95	        248.17亿	          7.11	铝	9607	0.21	9.53	9.08	9.83	9.06	9.19	0.33	9.52	  1.62	1601553	云南	
600801	华新水泥	7.67	1473706496	    17.42	        243.80亿	          9.54	水泥	37	0.06	16.32	15.17	16.58	15.01	15.12	1.16	16.28	  2.06	927903	湖北	
601088	中国神华	2.49	1452889728	    10.01	       3943.01亿	          0.37	煤炭开采	99	0.21	23.93	23.39	24.41	23.39	23.33	0.58	23.91	  1.00	606751	北京	
600362	江西铜业	5.21	1449315328	    30.21	        381.64亿	          3.82	铜	54	-0.04	18.40	17.36	18.72	17.36	17.48	0.91	18.39	  2.52	791819	江西	
603019	中科曙光	-4.48	1401970560	   277.25	        279.84亿	          5.01	电脑设备	18	-0.45	43.50	45.14	45.26	41.80	45.56	-2.04	43.52	  0.94	322317	天津	
601899	紫金矿业	2.86	1391285504	    30.81	        683.12亿	          2.24	黄金	391	0.00	3.95	3.80	3.98	3.79	3.84	0.11	3.95	  1.93	3540855	福建	
002415	海康威视	0.39	1388841728	    43.11	       3536.50亿	          0.50	电器仪表	2589	-0.09	38.33	38.60	38.89	37.69	38.17	0.15	38.32	  0.70	362562	浙江	
000830	鲁西化工	3.87	1358610048	    15.94	        227.79亿	          6.02	农药化肥	10353	0.00	15.55	14.91	15.75	14.90	14.97	0.58	15.55	  1.24	881863	山东	
300059	东方财富	0.07	1356310016	    97.01	        591.85亿	          3.11	互联网	14378	0.07	13.80	13.72	13.88	13.39	13.79	0.01	13.80	  0.92	992582	上海	
002460	赣锋锂业	0.94	1351271936	    39.17	        524.08亿	          3.65	小金属	2614	-0.03	71.91	70.70	72.46	69.48	71.23	0.67	71.90	  0.76	189606	江西	
600171	上海贝岭	1.07	1325879808	    50.17	        102.01亿	         13.05	半导体	13	0.73	15.14	14.98	15.48	14.66	14.98	0.16	15.14	  1.53	879374	上海	
600282	南钢股份	3.33	1273255936	     9.02	        246.02亿	          5.94	普钢	10	0.00	5.58	5.37	5.72	5.32	5.40	0.18	5.58	  1.79	2303553	江苏	
601233	桐昆股份	4.34	1268862080	    17.62	        269.55亿	          4.82	化纤	6	1.53	21.96	21.28	22.94	21.25	20.97	0.91	21.88	  1.81	580976	浙江	
300676	华大基因	-4.61	1252375680	   186.62	        777.39亿	         16.32	医疗保健	810	-0.14	194.30	202.00	202.00	183.60	203.70	-9.40	194.30	  0.99	65441	深圳	
600016	民生银行	0.11	1247219840	     6.02	       2615.33亿	          0.48	银行	3672	-0.10	8.85	8.84	8.88	8.71	8.84	0.01	8.85	  0.45	1418501	北京	
300618	寒锐钴业	2.49	1242105472	    69.18	        287.59亿	         17.36	小金属	1069	0.17	239.67	238.99	243.88	234.00	233.84	5.82	239.66	  1.05	52082	江苏	
603799	华友钴业	-0.97	1235962112	    33.52	        490.62亿	          5.48	小金属	3	-0.28	82.79	83.40	84.75	81.80	83.59	-0.81	82.78	  0.80	148619	浙江	
601636	旗滨集团	3.88	1211535104	    15.01	        165.06亿	          7.88	玻璃	104	0.16	6.17	5.95	6.27	5.93	5.93	0.23	6.16	  1.32	1979053	湖南	
600507	方大特钢	4.72	1189025664	    10.32	        211.91亿	          5.67	特种钢	122	-0.05	15.98	15.04	16.42	15.03	15.26	0.72	15.98	  1.76	751341	江西	
002466	天齐锂业	-1.01	1177547648	    29.96	        606.56亿	          1.96	小金属	2542	-0.02	61.00	61.19	61.81	59.47	61.62	-0.62	61.00	  0.83	193917	四川	
000488	晨鸣纸业	7.84	1172148096	     9.58	        283.26亿	          6.09	造纸	6737	-0.21	17.89	16.51	18.20	16.50	16.58	1.30	17.88	  3.81	672865	山东	
600569	安阳钢铁	9.98	1153584256	     9.52	        123.99亿	          9.60	普钢	93	0.00	--  	4.70	5.18	4.65	4.71	0.47	5.18	  3.51	2297929	河南	
603659	璞泰来	1.96	1145534336	    68.72	        296.79亿	         26.61	化工原料	61	-0.11	68.73	67.90	69.88	64.80	67.27	1.32	68.59	  0.94	169522	上海	
600522	中天科技	-1.87	1129697408	    23.49	        450.71亿	          3.38	通信设备	175	0.00	14.71	14.93	14.97	14.35	14.98	-0.28	14.70	  0.72	770222	江苏	
600549	厦门钨业	7.89	1117385472	    36.24	        283.94亿	          4.97	小金属	1	0.08	26.15	24.22	26.50	24.10	24.22	1.91	26.13	  2.39	440789	福建	
000786	北新建材	6.00	1114171392	    21.07	        439.45亿	          3.27	其他建材	5955	0.33	24.58	23.18	24.68	23.01	23.18	1.39	24.57	  1.27	461964	北京	
000792	盐湖股份	0.50	1104611584	--  	        395.62亿	          2.83	化工原料	13721	-0.27	14.20	14.00	14.47	13.83	14.13	0.07	14.20	  1.15	778260	青海	
002285	世联行	5.40	1098375552	    39.89	        283.09亿	          4.77	房产服务	15564	0.36	13.85	13.14	13.87	12.91	13.14	0.71	13.85	  1.00	812122	深圳	
601398	工商银行	0.00	1097060352	     6.94	      15961.04亿	          0.07	银行	50	0.00	5.93	5.94	5.99	5.88	5.92	0.00	5.92	  0.56	1851999	北京	
600029	南方航空	6.40	1085789696	    11.96	        812.47亿	          1.43	空运	161	0.91	11.15	10.38	11.15	10.38	10.47	0.67	11.14	  0.91	1007345	广东	
600392	盛和资源	4.22	1083172608	    44.54	        236.68亿	          6.70	小金属	263	0.11	17.52	16.70	17.75	16.57	16.82	0.71	17.53	  1.66	630101	山西	
000933	神火股份	2.37	1052149696	    15.27	        180.93亿	          5.87	煤炭开采	9214	0.00	9.53	9.16	9.79	9.13	9.30	0.22	9.52	  1.34	1116156	河南	
601012	隆基股份	-1.14	1050852352	    23.77	        710.34亿	          1.50	半导体	101	-0.19	35.58	36.10	36.64	34.77	36.00	-0.41	35.59	  0.66	294063	陕西	
601601	中国太保	-2.97	1039461376	    26.61	       2689.45亿	          0.38	保险	16	0.02	42.73	44.29	44.75	42.25	44.09	-1.31	42.78	  0.82	240980	上海	
000839	中信国安	-1.67	1029147904	   118.97	        393.16亿	          2.61	综合类	11822	0.00	10.04	10.22	10.25	9.91	10.20	-0.17	10.03	  0.89	1024027	北京	
600782	新钢股份	4.84	1024387328	    13.18	        241.71亿	          4.87	普钢	105	-0.12	7.59	7.20	7.95	7.10	7.23	0.35	7.58	  1.73	1357105	江西	
600340	华夏幸福	3.75	1008226880	    11.63	        965.68亿	          1.06	区域地产	79	-0.08	32.69	31.46	32.87	31.21	31.50	1.18	32.68	  1.52	313624	河北	
300355	蒙草生态	0.93	1003950848	    21.82	        208.87亿	          6.71	环境保护	14025	0.15	13.03	12.92	13.07	12.73	12.90	0.12	13.02	  1.37	776794	内蒙	
001979	招商蛇口	4.53	1002370944	    32.35	       1603.74亿	          2.67	全国地产	7083	0.10	20.29	19.43	20.35	19.06	19.41	0.88	20.29	  1.88	507030	深圳	
002493	荣盛石化	6.11	998408064	    25.59	        530.42亿	          2.13	化纤	7953	1.46	13.91	13.66	14.21	13.36	13.10	0.80	13.90	  2.84	726236	浙江	
601336	新华保险	0.96	991390976	    29.86	       1341.77亿	          0.74	保险	10	-0.13	64.36	64.08	65.50	62.81	63.73	0.61	64.34	  0.92	154641	北京	
000636	风华高科	-1.74	987370176	    45.58	        110.92亿	          9.60	元器件	20495	-0.15	12.40	12.53	13.05	12.23	12.61	-0.22	12.39	  1.08	779861	广东	
600808	马钢股份	3.05	970604992	     9.97	        282.27亿	          3.47	普钢	104	0.00	4.73	4.58	4.80	4.55	4.59	0.14	4.73	  1.90	2068295	安徽	
600807	天业股份	-3.09	955273536	    88.51	        111.11亿	          9.64	区域地产	681	0.08	12.58	12.81	13.02	12.21	12.96	-0.40	12.56	  0.86	758508	山东	
