代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
601318	中国平安	0.53	4268526080	    12.67	       6521.26亿	          0.65	保险	923	0.10	60.21	59.77	61.06	59.63	59.88	0.32	60.20	  1.15	705336	深圳	
000725	京东方Ａ	-0.57	4214785792	    21.11	       1816.48亿	          2.38	元器件	77892	0.00	5.22	5.23	5.33	5.16	5.25	-0.03	5.22	  0.74	8057448	北京	
603128	华贸物流	4.02	2782796032	    40.76	        124.97亿	         23.90	仓储物流	234	1.22	12.45	12.87	13.15	12.12	11.95	0.48	12.43	  8.58	2177706	上海	
000651	格力电器	1.58	2748037888	    13.13	       2482.69亿	          1.12	家用电器	9463	-0.01	41.28	40.33	41.45	40.27	40.63	0.64	41.27	  1.06	669612	广东	
000063	中兴通讯	-2.70	2622727168	    25.33	        952.05亿	          2.75	通信设备	6015	0.00	27.73	28.38	28.38	27.19	28.49	-0.77	27.72	  1.18	944520	深圳	
603648	畅联股份	9.69	2377148672	    75.86	        123.13亿	         77.27	仓储物流	66	-0.29	33.30	33.50	33.50	32.41	30.45	2.95	33.40	  5.73	712206	上海	
002460	赣锋锂业	1.52	2274166016	    55.25	        671.18亿	          4.79	小金属	7126	0.04	92.09	90.97	92.68	89.75	90.70	1.38	92.08	  0.94	248778	江西	
600519	贵州茅台	-1.06	1775645952	    31.67	       7126.79亿	          0.25	白酒	2	0.02	567.58	572.00	573.80	563.61	573.41	-6.08	567.33	  1.15	31274	贵州	
002285	世联行	6.91	1745882112	    47.21	        268.91亿	          8.04	房产服务	18710	-0.52	13.15	12.19	13.40	12.00	12.30	0.85	13.15	  1.34	1367656	深圳	
600516	方大炭素	0.93	1722795904	    56.46	        465.09亿	          3.86	矿物制品	233	0.42	26.02	25.52	26.35	25.51	25.76	0.24	26.00	  0.69	663211	甘肃	
002466	天齐锂业	2.82	1654151168	    38.67	        714.64亿	          2.37	小金属	8094	0.52	71.87	69.90	71.90	69.31	69.90	1.97	71.87	  1.46	234369	四川	
601766	中国中车	1.90	1646086912	    39.89	       2483.87亿	          0.71	运输设备	25	0.10	10.21	10.01	10.23	9.98	10.02	0.19	10.21	  3.53	1619190	北京	
601668	中国建筑	1.51	1617107200	     7.81	       2817.00亿	          0.58	建筑施工	63	0.00	9.39	9.26	9.41	9.24	9.25	0.14	9.39	  1.51	1729108	北京	
000858	五 粮 液	1.58	1565469696	    24.28	       2413.86亿	          0.66	白酒	783	0.00	63.59	62.45	63.86	61.85	62.60	0.99	63.59	  1.40	248626	四川	
600887	伊利股份	0.61	1459586816	    26.82	       1804.25亿	          0.81	乳制品	57	-0.02	29.69	29.50	29.99	29.23	29.50	0.18	29.68	  0.94	490808	内蒙	
600487	亨通光电	2.31	1425431936	    31.42	        482.18亿	          3.25	通信设备	200	-0.02	35.48	34.22	35.94	34.22	34.66	0.80	35.46	  1.78	402964	江苏	
603103	横店影视	1.41	1371856640	    48.97	        199.18亿	         57.85	影视音像	35	-0.71	43.98	43.10	47.36	41.22	43.36	0.61	43.97	  6.14	306618	浙江	
600048	保利地产	2.96	1370138112	    11.33	       1280.71亿	          1.08	全国地产	230	0.00	10.80	10.65	10.89	10.53	10.49	0.31	10.80	  2.57	1273237	广东	
000002	万 科Ａ	4.13	1367035392	    20.41	       2625.53亿	          0.52	全国地产	6245	0.00	27.01	25.81	27.20	25.81	25.93	1.07	27.00	  2.39	509188	深圳	
300699	光威复材	-4.34	1363475840	    89.99	        274.75亿	         19.78	化工原料	2383	-0.04	74.66	77.57	78.26	72.58	78.05	-3.39	74.66	  1.00	182002	山东	
002594	比亚迪	-2.76	1339470208	    51.51	       1179.63亿	          1.80	汽车整车	1548	0.06	65.06	66.84	67.55	63.88	66.91	-1.85	65.06	  1.21	204807	深圳	
002797	第一创业	1.11	1323459328	   109.76	        415.38亿	          5.79	证券	11840	0.08	11.87	11.77	12.07	11.70	11.73	0.13	11.86	  0.76	1110529	深圳	
300418	昆仑万维	-4.70	1316742400	    40.38	        310.33亿	         10.92	互联网	6066	0.19	26.78	27.11	27.34	26.26	28.10	-1.32	26.78	  1.11	492601	北京	
300088	长信科技	1.85	1294516608	    35.99	        215.63亿	          6.23	元器件	16116	0.21	9.39	9.22	9.41	8.97	9.21	0.17	9.38	  2.32	1405049	安徽	
600018	上港集团	-3.66	1233165696	    26.25	       1770.47亿	          0.72	港口	88	-0.12	7.66	7.63	7.73	7.31	7.93	-0.29	7.64	  1.60	1638580	上海	
000333	美的集团	2.02	1206999168	    14.65	       3167.89亿	          0.40	家用电器	5214	0.12	48.59	47.66	48.65	47.31	47.63	0.96	48.59	  0.96	250109	广东	
002450	康得新	0.99	1190796160	    32.88	        825.23亿	          1.77	化工原料	4872	-0.12	23.36	23.06	23.58	23.05	23.12	0.23	23.35	  1.54	510412	江苏	
603799	华友钴业	1.16	1177125760	    38.40	        518.30亿	          4.95	小金属	5	0.06	87.44	86.70	89.80	86.21	86.45	1.00	87.45	  0.99	134154	浙江	
601086	国芳集团	-7.76	1159765376	    53.80	         79.92亿	         58.17	百货	121	0.17	12.01	13.20	13.45	11.84	13.01	-1.01	12.00	  9.53	930671	甘肃	
600119	长江投资	-6.96	1094373120	   193.95	         55.92亿	         19.04	仓储物流	21	0.06	18.18	19.10	19.50	17.95	19.55	-1.36	18.19	  2.12	585188	上海	
002230	科大讯飞	-0.26	1093980928	   308.78	        694.21亿	          1.87	软件服务	4402	0.22	50.00	50.12	50.43	49.20	50.12	-0.13	49.99	  0.55	219641	安徽	
000050	深天马Ａ	-0.52	1082974976	    39.15	        350.55亿	          3.11	元器件	8561	0.04	25.02	25.14	25.17	24.43	25.15	-0.13	25.02	  1.21	435563	深圳	
300070	碧水源	1.05	1078121344	    56.65	        604.80亿	          2.92	环境保护	6062	-0.09	19.30	19.05	19.36	18.91	19.10	0.20	19.30	  1.73	561197	北京	
600309	万华化学	-1.16	1062403456	    10.10	       1052.32亿	          1.06	化工原料	56	0.23	38.49	38.75	39.25	38.20	38.94	-0.45	38.49	  0.64	275035	山东	
000100	TCL 集团	-1.61	1051178944	    25.22	        521.52亿	          2.74	家用电器	30044	0.00	4.28	4.33	4.35	4.22	4.34	-0.07	4.27	  0.61	2463676	广东	
000010	美丽生态	-7.36	1046149120	--  	         56.73亿	         29.18	建筑施工	19064	0.44	6.92	7.17	7.24	6.72	7.47	-0.55	6.92	  1.92	1523945	深圳	
002905	金逸影视	3.49	1041204032	    43.05	         84.59亿	         47.73	影视音像	2825	0.58	50.35	53.00	53.52	50.03	48.65	1.70	50.35	835.33	200480	广东	
600030	中信证券	1.19	1029164864	    21.88	       1750.28亿	          0.59	证券	35	0.06	17.80	17.58	17.84	17.53	17.58	0.21	17.79	  1.00	579727	深圳	
600720	祁连山	3.55	989574976	    12.60	         97.42亿	         10.15	水泥	55	0.16	12.55	12.11	12.94	11.99	12.12	0.43	12.55	  1.34	787629	甘肃	
600585	海螺水泥	0.72	989306624	    10.45	       1059.12亿	          0.93	水泥	16	0.04	26.49	26.30	26.85	26.11	26.29	0.19	26.48	  0.94	373040	安徽	
600036	招商银行	0.45	988906816	     8.55	       5491.42亿	          0.18	银行	46	-0.07	26.64	26.52	26.83	26.41	26.50	0.12	26.62	  0.93	370779	深圳	
