代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	3.75	5917785088	    21.23	       1826.92亿	          3.39	元器件	235795	0.38	5.26	5.11	5.28	5.03	5.06	0.19	5.25	  0.94	11491177	北京	
601318	中国平安	1.46	3066104064	    12.60	       6486.60亿	          0.47	保险	54	-0.02	59.95	59.73	60.18	59.20	59.02	0.86	59.88	  0.78	512392	深圳	
600516	方大炭素	-0.19	2242798336	    55.94	        460.79亿	          5.08	矿物制品	217	0.08	25.77	25.51	26.42	25.02	25.81	-0.05	25.76	  0.90	873560	甘肃	
600018	上港集团	0.63	2152941312	    27.24	       1837.67亿	          1.15	港口	142	-0.24	7.94	8.35	8.58	7.90	7.88	0.05	7.93	  4.52	2612996	上海	
002460	赣锋锂业	-0.83	1925518080	    54.42	        661.12亿	          4.11	小金属	4703	0.17	90.71	90.71	91.10	89.30	91.46	-0.76	90.70	  0.75	213324	江西	
000786	北新建材	10.01	1719598720	    20.64	        430.51亿	          5.17	其他建材	873	0.00	--  	22.17	24.07	22.10	21.88	2.19	24.07	  1.54	731115	北京	
000651	格力电器	0.32	1604936704	    12.93	       2444.19亿	          0.66	家用电器	8684	0.20	40.63	40.50	40.90	40.09	40.50	0.13	40.63	  0.60	397022	广东	
000100	TCL 集团	6.11	1559976704	    25.64	        530.07亿	          4.09	家用电器	116015	0.93	4.35	4.10	4.34	4.09	4.09	0.25	4.34	  0.87	3682864	广东	
600050	中国联通	1.86	1547023616	    96.94	       1509.20亿	          1.03	电信运营	436	0.00	7.13	7.03	7.15	6.97	6.99	0.13	7.12	  1.23	2183810	上海	
000063	中兴通讯	-0.59	1524822016	    26.03	        978.49亿	          1.56	通信设备	6033	0.11	28.49	28.44	28.77	28.23	28.66	-0.17	28.49	  0.58	535064	深圳	
300418	昆仑万维	-4.16	1486884608	    42.37	        325.63亿	         11.87	互联网	6961	0.00	28.11	28.49	28.57	27.86	29.32	-1.22	28.10	  1.40	527438	北京	
600760	中航黑豹	-1.37	1449831296	--  	        118.94亿	         11.80	汽车整车	9	0.82	34.50	35.00	38.00	34.10	34.96	-0.48	34.48	  2.59	407186	山东	
600119	长江投资	10.02	1435156736	   208.46	         60.10亿	         24.24	仓储物流	75	0.00	19.54	19.55	19.55	18.48	17.77	1.78	19.55	  5.08	745039	上海	
002797	第一创业	-2.25	1423637120	   108.56	        410.83亿	          6.34	证券	22249	0.26	11.74	11.91	11.99	11.51	12.00	-0.27	11.73	  0.71	1216254	深圳	
600848	上海临港	5.15	1414153472	    87.53	        333.62亿	         11.68	园区开发	12	-0.02	29.82	29.00	31.16	28.90	28.33	1.46	29.79	  2.64	466494	上海	
300355	蒙草生态	5.31	1382477824	    29.31	        232.45亿	          8.32	环境保护	13528	0.21	14.50	13.77	14.69	13.74	13.76	0.73	14.49	  0.97	963355	内蒙	
002264	新 华 都	-9.69	1375949440	   118.99	         99.54亿	         16.23	超市连锁	11544	0.21	14.55	15.00	15.25	14.49	16.10	-1.56	14.54	  1.00	934417	福建	
600519	贵州茅台	-0.16	1362900352	    32.01	       7203.16亿	          0.19	白酒	1	0.03	573.69	574.92	580.50	568.00	574.33	-0.92	573.41	  0.84	23772	贵州	
000010	美丽生态	6.71	1283784448	--  	         61.24亿	         33.01	建筑施工	10250	-0.39	7.48	6.90	7.70	6.80	7.00	0.47	7.47	  3.54	1723514	深圳	
002906	华阳集团	10.02	1250396800	    60.84	        165.25亿	         50.02	汽车配件	2994	0.17	34.93	33.60	34.93	32.35	31.75	3.18	34.93	761.74	365634	广东	
600887	伊利股份	1.13	1240436352	    26.65	       1793.31亿	          0.70	乳制品	13	0.20	29.50	29.19	29.98	29.19	29.17	0.33	29.50	  0.76	419779	内蒙	
002230	科大讯飞	0.18	1230609408	   309.58	        696.01亿	          2.08	软件服务	2468	0.00	50.12	50.30	50.94	49.90	50.03	0.09	50.12	  0.55	244740	安徽	
000001	平安银行	-2.53	1206888320	     7.52	       1921.37亿	          0.64	银行	7745	-0.17	11.19	11.39	11.40	11.15	11.48	-0.29	11.19	  1.49	1074465	深圳	
300088	长信科技	7.09	1180830976	    35.34	        211.73亿	          5.82	元器件	23787	-0.21	9.22	8.75	9.35	8.60	8.60	0.61	9.21	  2.85	1312415	安徽	
300699	光威复材	-1.82	1179469952	    94.08	        287.22亿	         16.32	化工原料	3754	-0.27	78.06	80.75	81.50	76.88	79.50	-1.45	78.05	  0.78	150124	山东	
002594	比亚迪	-2.39	1168661888	    52.97	       1213.17亿	          1.53	汽车整车	1666	0.01	66.92	68.28	68.66	66.63	68.55	-1.64	66.91	  0.99	173726	深圳	
601228	广州港	-0.82	1165464064	    63.42	        449.62亿	         22.29	港口	11	-0.13	7.27	7.45	7.65	7.25	7.32	-0.06	7.26	  5.04	1557687	广东	
000333	美的集团	-0.02	1110662784	    14.36	       3105.30亿	          0.37	家用电器	2359	0.21	47.63	47.49	48.25	47.26	47.64	-0.01	47.63	  0.89	232857	广东	
