代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
601318	中国平安	-3.45	8210562560	    14.45	       7574.20亿	          1.07	保险	581	0.19	69.95	71.37	71.67	69.55	72.42	-2.50	69.92	  0.94	1163733	深圳	
600030	中信证券	0.10	5136995328	    22.00	       1888.02亿	          2.69	证券	1154	-0.15	19.20	19.00	19.90	18.93	19.17	0.02	19.19	  1.34	2636584	深圳	
000725	京东方Ａ	-1.29	4722748928	    21.52	       1858.23亿	          2.60	元器件	148111	0.00	5.35	5.30	5.48	5.26	5.41	-0.07	5.34	  0.52	8789504	北京	
000063	中兴通讯	-3.33	3579593728	    26.62	       1136.14亿	          3.13	通信设备	15232	-0.44	33.08	33.49	34.21	32.52	34.22	-1.14	33.08	  0.80	1073624	深圳	
002230	科大讯飞	-1.83	3224357888	   406.80	        914.59亿	          4.18	软件服务	5901	-0.14	65.86	65.06	66.97	64.51	67.09	-1.23	65.86	  0.66	491682	安徽	
000002	万 科Ａ	-7.69	3213854464	    23.31	       3035.89亿	          1.03	全国地产	10309	0.64	31.23	33.10	33.40	30.68	33.82	-2.60	31.22	  1.71	1000666	深圳	
600048	保利地产	-1.95	3000986112	    13.55	       1494.16亿	          2.01	全国地产	772	1.29	12.64	13.00	13.09	12.27	12.85	-0.25	12.60	  1.62	2357141	广东	
601766	中国中车	1.67	2801921792	    36.67	       2822.02亿	          1.05	运输设备	671	-0.16	11.61	11.30	11.90	11.23	11.41	0.19	11.60	  1.04	2403462	北京	
002049	紫光国芯	-2.18	2467142144	   102.39	        290.85亿	          8.60	元器件	4421	-0.65	47.94	46.91	49.67	45.50	49.00	-1.07	47.93	  0.81	518127	河北	
600519	贵州茅台	-1.12	2419959808	    29.75	       7926.61亿	          0.30	白酒	2	-0.18	631.00	635.51	648.48	626.00	638.12	-7.12	631.00	  0.52	38020	贵州	
300038	梅泰诺	5.73	2379788800	    44.44	        188.45亿	         35.34	通信设备	4322	0.09	45.04	46.85	46.85	44.88	42.59	2.44	45.03	 20.63	514933	北京	
601668	中国建筑	-0.62	2163051264	     8.42	       2895.00亿	          0.75	建筑施工	2076	0.63	9.66	9.67	9.83	9.57	9.71	-0.06	9.65	  0.83	2228868	北京	
600460	士兰微	1.24	2092712576	    84.78	        152.65亿	         13.57	半导体	435	-0.72	12.22	11.84	12.98	11.66	12.09	0.15	12.24	  1.17	1692910	浙江	
601012	隆基股份	-10.00	2088319104	    21.40	        639.28亿	          3.20	半导体	20	0.00	32.03	35.57	35.57	32.03	35.59	-3.56	32.03	  1.47	628451	陕西	
000651	格力电器	0.00	2062599168	    12.39	       2553.68亿	          0.81	家用电器	6041	0.12	42.46	42.50	42.94	42.07	42.45	0.00	42.45	  0.61	485983	广东	
600516	方大炭素	-1.84	1973087488	    16.67	        448.81亿	          4.56	矿物制品	126	-0.15	25.00	25.21	25.54	24.91	25.56	-0.47	25.09	  0.84	783238	甘肃	
000001	平安银行	-3.18	1866700928	     9.00	       2297.40亿	          0.82	银行	34576	0.75	13.38	13.70	13.73	13.26	13.82	-0.44	13.38	  0.66	1379636	深圳	
600585	海螺水泥	-0.76	1842493696	    12.69	       1252.71亿	          1.47	水泥	105	0.45	31.37	31.31	31.86	30.61	31.56	-0.24	31.32	  0.78	588721	安徽	
601313	江南嘉捷	10.01	1808510208	   324.92	        194.22亿	          9.31	运输设备	5	0.00	--  	48.90	48.90	48.90	44.45	4.45	48.90	 55.04	369839	江苏	
002110	三钢闽光	5.35	1765994880	     8.59	        283.79亿	          8.69	普钢	7290	-0.42	20.67	19.69	21.57	19.40	19.61	1.05	20.66	  1.14	861248	福建	
600050	中国联通	-1.42	1744473216	   120.30	       2104.28亿	          1.18	电信运营	96	-0.13	6.97	7.07	7.08	6.95	7.06	-0.10	6.96	  0.51	2496689	上海	
300059	东方财富	-1.38	1704112640	    95.67	        583.70亿	          3.85	互联网	15403	-0.21	13.61	13.68	14.16	13.58	13.80	-0.19	13.61	  1.23	1228530	上海	
603993	洛阳钼业	0.86	1617164672	    71.38	       1248.97亿	          1.75	小金属	49	0.14	7.08	7.07	7.35	7.00	7.01	0.06	7.07	  0.98	2262321	河南	
000839	中信国安	-6.48	1584173696	   111.26	        367.68亿	          4.28	综合类	13908	-0.20	9.39	9.86	9.86	9.13	10.03	-0.65	9.38	  1.50	1678054	北京	
