代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
601318	中国平安	0.40	9752486912	    15.43	       8083.33亿	          1.22	保险	66	-0.24	74.66	74.15	75.46	72.71	74.32	0.30	74.62	  0.94	1317844	深圳	
000725	京东方Ａ	-4.62	9442537472	    23.30	       2011.35亿	          4.68	元器件	347109	-0.33	5.79	6.01	6.15	5.78	6.06	-0.28	5.78	  0.77	15840923	北京	
000651	格力电器	1.11	4854460928	    13.28	       2737.76亿	          1.84	家用电器	19004	0.26	45.52	44.60	45.54	43.50	45.01	0.50	45.51	  1.21	1096093	广东	
600519	贵州茅台	-0.58	4835808768	    29.70	       7914.55亿	          0.61	白酒	2	-0.22	630.17	635.90	642.50	622.23	633.73	-3.69	630.04	  0.70	76542	贵州	
002230	科大讯飞	-5.36	4660727808	   390.62	        878.21亿	          6.10	软件服务	14694	0.29	63.24	66.80	67.29	63.00	66.82	-3.58	63.24	  0.77	718346	安徽	
000063	中兴通讯	-1.62	4312257536	    30.73	       1311.30亿	          3.25	通信设备	13127	0.26	38.18	38.61	39.85	37.78	38.81	-0.63	38.18	  0.85	1114019	深圳	
600050	中国联通	-5.01	4178725376	   134.47	       2352.20亿	          2.48	电信运营	3564	0.00	7.79	8.10	8.14	7.76	8.19	-0.41	7.78	  0.94	5246517	上海	
600030	中信证券	-0.73	4132604928	    21.79	       1870.31亿	          2.22	证券	149	0.05	19.02	19.21	19.36	18.72	19.15	-0.14	19.01	  0.73	2174595	深圳	
000001	平安银行	1.46	3732597248	     9.79	       2500.01亿	          1.55	银行	30840	0.34	14.57	14.29	14.59	13.78	14.35	0.21	14.56	  1.06	2630190	深圳	
600887	伊利股份	-1.96	3568940800	    27.70	       1823.55亿	          1.99	乳制品	77	0.07	30.04	30.29	30.40	28.83	30.60	-0.60	30.00	  1.12	1200417	内蒙	
000858	五 粮 液	1.32	3112090368	    27.98	       2598.72亿	          1.23	白酒	5686	0.28	68.46	67.57	68.48	64.87	67.57	0.89	68.46	  1.18	467337	四川	
002049	紫光国芯	-6.71	3097393408	    98.27	        279.14亿	         10.52	元器件	18017	-0.29	46.01	49.80	50.80	45.03	49.31	-3.31	46.00	  0.98	634232	河北	
000333	美的集团	1.24	2988624896	    17.64	       3527.12亿	          0.90	家用电器	9900	0.20	54.10	53.30	54.18	51.64	53.44	0.66	54.10	  1.12	565454	广东	
002405	四维图新	-7.81	2929040384	   182.72	        385.94亿	          8.98	软件服务	30712	-1.88	30.09	32.01	32.97	30.08	32.64	-2.55	30.09	  0.95	922023	北京	
600516	方大炭素	7.50	2769367296	    16.38	        440.94亿	          6.73	矿物制品	671	-0.11	24.66	23.15	24.99	22.68	22.93	1.72	24.65	  1.44	1156310	甘肃	
601668	中国建筑	-1.03	2572697600	     8.40	       2889.00亿	          0.90	建筑施工	17	0.00	9.62	9.68	9.77	9.56	9.73	-0.10	9.63	  0.68	2669389	北京	
601766	中国中车	0.60	2534356480	    36.86	       2836.62亿	          0.95	运输设备	239	0.26	11.68	11.50	11.80	11.43	11.59	0.07	11.66	  0.90	2177174	北京	
600036	招商银行	0.30	2447315968	     9.68	       6207.25亿	          0.39	银行	951	-0.35	30.08	30.25	30.79	29.63	30.00	0.09	30.09	  0.69	812638	深圳	
002415	海康威视	-1.32	2361082624	    42.19	       3460.82亿	          0.87	电器仪表	6776	-0.20	37.51	38.20	38.61	36.69	38.00	-0.50	37.50	  1.12	629147	浙江	
600016	民生银行	0.33	2355920640	     6.19	       2689.21亿	          0.87	银行	2875	-0.10	9.09	9.07	9.24	8.97	9.07	0.03	9.10	  0.90	2584752	北京	
601012	隆基股份	-5.29	2129630208	    24.02	        717.72亿	          2.98	半导体	38	-0.13	35.95	36.41	37.67	35.02	37.97	-2.01	35.96	  1.33	585456	陕西	
600690	青岛海尔	0.05	1985223936	    15.02	       1137.78亿	          1.78	家用电器	40	0.32	18.66	18.69	18.72	17.80	18.65	0.01	18.66	  1.08	1085244	山东	
601398	工商银行	-0.82	1848711936	     7.12	      16365.46亿	          0.11	银行	32	0.17	6.07	6.11	6.13	5.98	6.12	-0.05	6.07	  0.76	3064492	北京	
002460	赣锋锂业	2.95	1777705472	    40.89	        547.12亿	          4.59	小金属	4558	0.08	75.06	72.16	75.76	72.00	72.91	2.15	75.06	  0.89	238312	江西	
600460	士兰微	-7.38	1750396544	    78.27	        140.93亿	         11.72	半导体	47	-1.39	11.32	11.97	12.46	11.09	12.20	-0.90	11.30	  1.16	1461180	浙江	
600309	万华化学	-2.91	1710384640	     9.89	       1030.18亿	          1.74	化工原料	5	-0.18	37.68	38.51	39.18	37.25	38.81	-1.13	37.68	  0.91	451043	山东	
600585	海螺水泥	-1.64	1699954944	    11.67	       1151.51亿	          1.47	水泥	62	0.03	28.80	29.40	29.78	28.34	29.27	-0.48	28.79	  0.77	587115	安徽	
000002	万 科Ａ	1.60	1653488256	    23.74	       3092.29亿	          0.54	全国地产	7855	0.32	31.80	31.18	32.29	30.47	31.30	0.50	31.80	  0.71	524343	深圳	
601601	中国太保	-0.47	1641325312	    27.93	       2822.73亿	          0.59	保险	4	-0.17	44.94	44.72	45.47	43.76	45.11	-0.21	44.90	  1.12	368009	上海	
603019	中科曙光	-8.49	1599204480	   290.50	        293.22亿	          5.13	电脑设备	73	0.68	45.62	49.31	51.15	44.85	49.83	-4.23	45.60	  0.89	329616	天津	
601166	兴业银行	0.28	1581518976	     5.90	       3710.27亿	          0.47	银行	45	-0.10	17.87	17.87	17.96	17.70	17.81	0.05	17.86	  0.45	886343	福建	
600522	中天科技	1.07	1572877696	    24.05	        461.44亿	          4.53	通信设备	149	0.53	15.07	15.04	15.64	14.94	14.89	0.16	15.05	  0.64	1031643	江苏	
002001	新 和 成	-3.47	1555964544	    32.54	        390.92亿	          4.05	化学制药	4270	-0.49	35.91	36.40	37.58	34.01	37.19	-1.29	35.90	  1.25	434429	浙江	
603993	洛阳钼业	6.86	1540702976	    67.64	       1183.61亿	          1.83	小金属	559	0.15	6.70	6.28	6.84	6.13	6.27	0.43	6.70	  1.96	2374269	河南	
603160	汇顶科技	5.75	1537297024	    57.81	        587.81亿	          5.18	元器件	25	0.15	129.65	127.36	133.88	125.90	122.36	7.04	129.40	  4.81	118923	深圳	
002594	比亚迪	0.13	1528520320	    51.82	       1281.89亿	          1.88	汽车整车	3393	-0.29	70.70	70.65	72.28	69.83	70.61	0.09	70.70	  0.85	214564	深圳	
600115	东方航空	4.98	1462612864	    10.41	        744.46亿	          2.00	空运	554	0.66	7.60	7.21	7.74	7.17	7.23	0.36	7.59	  1.05	1957683	上海	
600111	北方稀土	5.82	1417261056	   109.19	        508.27亿	          2.85	小金属	107	0.65	13.99	13.10	14.24	13.02	13.22	0.77	13.99	  1.66	1035953	内蒙	
603799	华友钴业	2.15	1411439872	    35.12	        514.15亿	          6.00	小金属	65	0.16	86.80	84.07	88.26	83.20	84.92	1.83	86.75	  0.88	162726	浙江	
601088	中国神华	-2.37	1319352192	     9.65	       3801.18亿	          0.35	煤炭开采	64	-0.08	23.00	23.20	23.35	22.45	23.61	-0.56	23.05	  0.80	576550	北京	
300676	华大基因	-10.00	1316656384	   199.96	        832.97亿	         15.36	医疗保健	146	0.00	208.19	218.00	221.93	208.19	231.32	-23.13	208.19	  0.92	61590	深圳	
002497	雅化集团	8.12	1306148992	    72.84	        159.84亿	          9.88	化工原料	11043	0.54	16.66	15.23	16.89	15.21	15.40	1.25	16.65	  1.32	804906	四川	
600584	长电科技	-5.52	1275206784	   137.25	        302.29亿	          5.69	半导体	346	-0.12	22.21	23.20	23.50	22.11	23.53	-1.30	22.23	  1.10	560362	江苏	
300413	快乐购	0.15	1258361088	   283.25	        108.27亿	         23.19	百货	6391	-0.21	27.00	28.00	28.98	26.00	26.96	0.04	27.00	  3.72	460713	湖南	
603659	璞泰来	-4.61	1241555456	    61.33	        264.90亿	         29.83	化工原料	11	-0.45	61.26	63.98	67.98	60.89	64.18	-2.96	61.22	  0.78	190021	上海	
002008	大族激光	1.47	1238726784	    27.96	        560.00亿	          2.39	电器仪表	1419	0.38	52.48	51.25	53.15	51.23	51.72	0.76	52.48	  0.75	237364	深圳	
600048	保利地产	0.67	1196358656	    12.84	       1415.90亿	          0.86	全国地产	24	0.42	11.92	11.80	12.09	11.70	11.86	0.08	11.94	  0.50	1003703	广东	
600029	南方航空	1.58	1196059392	    11.74	        797.88亿	          1.56	空运	1120	0.18	10.96	10.73	11.32	10.46	10.77	0.17	10.94	  0.92	1098025	广东	
600807	天业股份	-1.51	1157478144	    87.31	        109.61亿	         11.74	区域地产	336	0.00	12.35	12.50	12.79	12.18	12.58	-0.19	12.39	  0.88	923693	山东	
601336	新华保险	-0.98	1147778944	    30.50	       1370.55亿	          0.85	保险	51	0.00	65.76	66.18	66.30	64.20	66.37	-0.65	65.72	  0.89	176540	北京	
600171	上海贝岭	3.55	1143267456	    48.34	         98.31亿	         11.53	半导体	36	0.34	14.58	13.98	15.30	13.87	14.09	0.50	14.59	  2.27	776568	上海	
002281	光迅科技	-2.83	1118275712	    55.93	        187.61亿	          5.73	通信设备	7589	-0.06	29.83	31.47	32.87	29.61	30.70	-0.87	29.83	  0.99	353105	湖北	
600276	恒瑞医药	0.51	1105466240	    59.21	       1837.73亿	          0.60	化学制药	47	-0.42	65.30	63.81	66.20	63.81	64.91	0.33	65.24	  0.81	169674	江苏	
600028	中国石化	0.16	1101775104	    14.62	       5905.47亿	          0.19	石油加工	262	0.00	6.19	6.14	6.23	6.12	6.17	0.01	6.18	  0.79	1785314	北京	
002466	天齐锂业	1.30	1092500608	    32.92	        666.42亿	          1.66	小金属	2801	0.24	67.02	65.80	67.48	64.80	66.16	0.86	67.02	  0.68	164133	四川	
600104	上汽集团	-1.33	1092011008	    11.35	       3727.02亿	          0.31	汽车整车	61	-0.02	31.93	32.16	32.19	31.35	32.33	-0.43	31.90	  0.77	343863	上海	
002285	世联行	5.87	1090966016	    41.01	        291.06亿	          4.63	房产服务	23369	0.42	14.24	13.26	14.29	13.25	13.45	0.79	14.24	  1.02	787702	深圳	
000839	中信国安	0.88	1090314112	   122.76	        405.70亿	          2.69	综合类	13362	0.10	10.36	10.19	10.54	10.16	10.26	0.09	10.35	  0.54	1053319	北京	
600031	三一重工	-1.06	1082196352	    26.84	        645.12亿	          1.71	工程机械	422	-0.23	8.43	8.40	8.48	8.16	8.53	-0.09	8.44	  0.65	1296155	湖南	
000568	泸州老窖	1.02	1058799872	    35.29	        939.79亿	          1.21	白酒	1226	0.19	64.16	63.32	64.16	61.00	63.51	0.65	64.16	  1.00	169509	四川	
601688	华泰证券	-0.05	1045116672	    22.29	       1063.16亿	          0.99	证券	113	0.10	19.54	19.43	19.60	19.16	19.54	-0.01	19.53	  0.62	538469	江苏	
300059	东方财富	1.20	1029138816	    95.04	        579.84亿	          2.38	互联网	11166	-0.43	13.52	13.42	13.75	13.21	13.36	0.16	13.52	  0.67	758447	上海	
601288	农业银行	0.26	1010581376	     5.79	      11174.10亿	          0.09	银行	3848	0.00	3.81	3.77	3.83	3.76	3.79	0.01	3.80	  0.51	2665176	北京	
300618	寒锐钴业	2.56	1009895232	    68.18	        283.44亿	         14.28	小金属	493	0.08	236.21	231.00	243.00	224.01	230.30	5.90	236.20	  0.93	42833	江苏	
002241	歌尔股份	0.14	1004651712	    36.60	        675.96亿	          1.83	元器件	10034	0.63	20.84	20.56	20.87	19.03	20.80	0.03	20.83	  0.88	496731	山东	
300666	江丰电子	-9.99	998568640	   284.00	        146.24亿	         26.24	元器件	3451	-0.17	66.85	70.10	74.25	66.84	74.27	-7.42	66.85	  1.21	143530	浙江	
600703	三安光电	-1.07	990773312	    32.05	       1015.94亿	          0.97	半导体	88	0.73	24.92	24.77	25.48	24.60	25.18	-0.27	24.91	  0.61	397284	湖北	
002456	欧菲光	-4.44	984831168	    45.85	        624.75亿	          1.59	元器件	3133	-0.03	23.01	23.79	24.18	22.80	24.08	-1.07	23.01	  0.88	422517	深圳	
