代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	6.38	16722931712	    26.88	       2321.05亿	          7.67	元器件	289882	0.00	6.67	6.24	6.75	6.21	6.27	0.40	6.67	  1.49	25979414	北京	
601318	中国平安	3.61	11268384768	    16.22	       8497.14亿	          1.33	保险	12	-0.10	78.39	75.13	79.68	75.13	75.71	2.73	78.44	  1.27	1445569	深圳	
600030	中信证券	8.40	8143033856	    22.03	       1890.98亿	          4.37	证券	113	-0.04	19.22	17.75	19.49	17.67	17.73	1.49	19.22	  3.03	4284280	深圳	
600519	贵州茅台	-0.28	6491134464	    31.93	       8507.60亿	          0.76	白酒	42	0.10	677.00	669.00	688.80	662.02	679.15	-1.90	677.25	  1.32	96017	贵州	
000063	中兴通讯	2.01	6061896192	    32.22	       1375.18亿	          4.44	通信设备	13354	0.08	40.05	39.00	40.89	38.70	39.25	0.79	40.04	  1.35	1523634	深圳	
000651	格力电器	4.32	5737165824	    13.95	       2875.52亿	          2.04	家用电器	27890	0.17	47.81	45.81	47.80	45.70	45.82	1.98	47.80	  1.76	1216430	广东	
002230	科大讯飞	-0.10	4978631168	   433.55	        974.72亿	          6.09	软件服务	12745	0.20	70.20	70.25	70.61	68.20	70.26	-0.07	70.19	  0.68	716819	安徽	
600050	中国联通	1.48	4872501248	   142.25	       2488.25亿	          2.83	电信运营	899	0.00	8.24	8.07	8.25	7.96	8.11	0.12	8.23	  1.37	6001885	上海	
601166	兴业银行	1.03	4532684800	     5.86	       3685.34亿	          1.34	银行	4646	-0.10	17.76	17.49	18.08	17.46	17.56	0.18	17.74	  2.52	2544301	福建	
000333	美的集团	5.57	3696071424	    18.80	       3759.22亿	          1.03	家用电器	17338	0.21	57.66	54.95	57.67	54.91	54.62	3.04	57.66	  1.59	651455	广东	
600887	伊利股份	3.40	3637337856	    29.79	       1960.92亿	          1.88	乳制品	77	-0.02	32.23	31.16	32.46	31.12	31.20	1.06	32.26	  1.24	1136912	内蒙	
000001	平安银行	1.40	3609849088	     9.72	       2481.12亿	          1.47	银行	26191	0.14	14.45	14.07	14.79	14.01	14.25	0.20	14.45	  1.36	2495328	深圳	
601668	中国建筑	2.34	3441010432	     8.41	       2892.00亿	          1.20	建筑施工	175	0.00	9.64	9.39	9.75	9.38	9.42	0.22	9.64	  1.95	3577598	北京	
600036	招商银行	-0.56	3439543552	     9.77	       6262.95亿	          0.54	银行	12	-0.22	30.41	30.30	31.30	30.08	30.53	-0.17	30.36	  1.10	1119846	深圳	
000002	万 科Ａ	10.00	3289379072	    23.73	       3091.32亿	          1.11	全国地产	8352	0.00	--  	28.54	31.79	28.54	28.90	2.89	31.79	  1.93	1081789	深圳	
002049	紫光国芯	7.21	3247934976	    97.24	        276.22亿	         12.07	元器件	11745	0.18	45.52	44.00	46.18	43.48	42.46	3.06	45.52	  1.80	727608	河北	
002405	四维图新	2.80	2985060352	   194.14	        410.05亿	          9.20	软件服务	12154	-0.02	31.97	30.91	32.88	30.38	31.10	0.87	31.97	  1.21	944246	北京	
600048	保利地产	2.39	2934932992	    12.93	       1425.38亿	          2.07	全国地产	326	0.17	12.04	11.69	12.41	11.67	11.74	0.28	12.02	  1.47	2431310	广东	
600522	中天科技	-0.39	2713491200	    24.72	        474.32亿	          7.59	通信设备	104	-0.12	15.49	15.40	16.05	15.31	15.53	-0.06	15.47	  1.18	1726389	江苏	
002594	比亚迪	4.04	2606743552	    53.00	       1310.90亿	          3.19	汽车整车	3425	0.19	72.31	69.60	73.45	69.02	69.49	2.81	72.30	  1.97	362854	深圳	
601398	工商银行	0.16	2549099008	     7.18	      16500.27亿	          0.15	银行	1000	0.49	6.12	6.08	6.17	6.04	6.11	0.01	6.12	  1.53	4172912	北京	
