代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	1.14	8799592448	    25.15	       2164.46亿	          4.22	元器件	309197	0.16	6.22	6.12	6.27	6.01	6.15	0.07	6.22	  0.85	14283636	北京	
600516	方大炭素	4.07	4418676736	    19.36	        521.08亿	          8.86	矿物制品	464	-0.20	29.14	27.70	29.78	27.60	27.99	1.14	29.13	  1.47	1522432	甘肃	
601766	中国中车	2.32	3883682560	    36.19	       2785.53亿	          1.48	运输设备	2	-0.08	11.45	11.09	11.66	11.02	11.19	0.26	11.45	  1.36	3398978	北京	
000651	格力电器	-2.74	3585626880	    13.54	       2559.69亿	          1.40	家用电器	17078	0.12	42.56	43.80	43.80	42.24	43.75	-1.20	42.55	  1.13	836810	广东	
000063	中兴通讯	2.51	3337991936	    25.99	       1109.00亿	          3.05	通信设备	10714	-0.48	32.29	31.44	32.76	31.11	31.50	0.79	32.29	  1.11	1044986	深圳	
601318	中国平安	0.47	3284189952	    13.31	       6971.90亿	          0.47	保险	58	0.17	64.38	63.50	64.50	63.31	64.06	0.30	64.36	  0.64	513662	深圳	
600519	贵州茅台	-0.65	3206280704	    29.14	       7763.68亿	          0.41	白酒	1	-0.26	619.44	622.01	627.60	611.88	622.08	-4.05	618.03	  0.77	51876	贵州	
002230	科大讯飞	2.49	3151693568	   331.08	        744.34亿	          5.03	软件服务	8196	-0.06	53.60	52.23	54.00	52.01	52.30	1.30	53.60	  1.68	592627	安徽	
002466	天齐锂业	5.63	3053521664	    37.32	        755.51亿	          4.12	小金属	3924	-0.27	75.98	71.50	76.96	71.50	71.93	4.05	75.98	  1.72	407681	四川	
600050	中国联通	-0.13	2832693248	    92.58	       1619.42亿	          1.76	电信运营	2071	0.26	7.65	7.60	7.68	7.51	7.65	-0.01	7.64	  1.07	3726646	上海	
002460	赣锋锂业	3.77	2692087296	    47.73	        638.59亿	          5.98	小金属	3860	-0.04	87.62	83.99	88.25	83.80	84.43	3.18	87.61	  1.06	310693	江西	
601108	财通证券	-0.17	2562253824	    50.98	        822.24亿	         32.17	证券	570	1.37	22.92	21.99	22.95	21.62	22.95	-0.04	22.91	  2.90	1154741	浙江	
603799	华友钴业	8.31	2554196224	    38.45	        562.86亿	         10.16	小金属	100	-0.03	95.09	87.65	96.20	87.60	87.68	7.29	94.97	  1.72	275726	浙江	
600887	伊利股份	-2.67	2409096192	    26.70	       1796.34亿	          1.34	乳制品	148	-0.60	29.56	29.80	30.23	29.22	30.36	-0.81	29.55	  1.33	811406	内蒙	
600018	上港集团	7.46	2268867328	    29.68	       2002.21亿	          1.17	港口	293	-0.57	8.65	7.99	8.84	7.89	8.04	0.60	8.64	  1.92	2655785	上海	
002415	海康威视	6.74	2147717376	    55.07	       3625.10亿	          0.77	电器仪表	7967	0.54	39.28	36.91	39.28	36.91	36.80	2.48	39.28	  1.72	559299	浙江	
