代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	1.24	10840817664	    26.28	       2268.86亿	          5.01	元器件	234501	0.31	6.53	6.41	6.53	6.24	6.44	0.08	6.52	  0.85	16951940	北京	
000839	中信国安	-3.27	6971413504	   157.87	        521.73亿	         12.94	综合类	111193	-0.21	13.32	14.18	14.19	13.30	13.76	-0.45	13.31	  1.41	5071558	北京	
600050	中国联通	4.20	4799031296	   141.55	       2476.16亿	          2.80	电信运营	998	0.24	8.19	7.86	8.22	7.81	7.86	0.33	8.19	  1.34	5924745	上海	
601318	中国平安	2.66	4620472320	    13.71	       7185.31亿	          0.65	保险	53	0.47	66.39	64.50	66.39	64.40	64.61	1.72	66.33	  0.80	708669	深圳	
000063	中兴通讯	6.49	3659011072	    28.12	       1200.02亿	          3.15	通信设备	25164	0.03	34.94	32.75	34.98	32.42	32.81	2.13	34.94	  1.25	1080137	深圳	
002230	科大讯飞	0.41	3270207488	   366.41	        823.77亿	          4.73	软件服务	8282	0.29	59.32	59.31	59.88	57.50	59.08	0.24	59.32	  0.77	556902	安徽	
600807	天业股份	8.29	3242527744	   110.43	        138.62亿	         26.69	区域地产	576	1.36	15.66	15.50	15.88	15.00	14.47	1.20	15.67	  1.62	2100479	山东	
000001	平安银行	1.65	2839861760	     8.29	       2117.11亿	          1.36	银行	41223	0.00	12.34	12.20	12.57	12.15	12.13	0.20	12.33	  1.26	2295289	深圳	
000651	格力电器	0.48	2771262720	    12.76	       2631.28亿	          1.07	家用电器	9767	0.28	43.74	43.55	43.81	42.59	43.53	0.21	43.74	  0.87	641269	广东	
600030	中信证券	0.94	2450003712	    20.96	       1798.49亿	          1.37	证券	1318	0.16	18.31	18.02	18.33	17.99	18.11	0.17	18.28	  1.17	1346969	深圳	
000333	美的集团	2.18	2381451776	    17.15	       3429.33亿	          0.73	家用电器	7078	0.21	52.60	51.57	52.65	50.35	51.48	1.12	52.60	  1.02	462546	广东	
002466	天齐锂业	-1.74	2326724096	    37.64	        762.07亿	          3.06	小金属	2760	-0.13	76.65	78.88	79.63	75.70	78.00	-1.36	76.64	  1.02	302152	四川	
000100	TCL 集团	5.47	2193170688	    24.08	        611.91亿	          4.99	家用电器	104459	0.20	5.01	4.73	5.13	4.72	4.75	0.26	5.01	  1.11	4492711	广东	
600519	贵州茅台	-0.05	2183815424	    30.65	       8166.17亿	          0.27	白酒	11	0.07	650.38	648.00	654.15	644.61	650.38	-0.31	650.07	  0.73	33641	贵州	
600887	伊利股份	-0.13	2156054272	    27.51	       1810.93亿	          1.22	乳制品	46	0.07	29.80	29.87	30.00	28.86	29.83	-0.04	29.79	  0.91	734246	内蒙	
601108	财通证券	-0.33	2112278272	    53.91	        869.61亿	         24.56	证券	381	0.41	24.22	23.73	24.36	23.55	24.31	-0.08	24.23	  0.75	881579	浙江	
002460	赣锋锂业	-1.82	2065514752	    46.79	        626.13亿	          4.58	小金属	2465	0.00	85.91	88.39	88.70	85.49	87.49	-1.59	85.90	  0.92	238194	江西	
600276	恒瑞医药	0.72	2047732736	    64.42	       1999.42亿	          1.04	化学制药	34	0.21	71.00	70.00	71.10	69.10	70.47	0.51	70.98	  1.26	292337	江苏	
600690	青岛海尔	4.93	1981825920	    15.26	       1156.07亿	          1.75	家用电器	5	0.00	18.96	18.14	19.04	17.98	18.07	0.89	18.96	  1.17	1067747	山东	
002405	四维图新	2.09	1922358912	   180.66	        381.58亿	          6.33	软件服务	12372	-0.02	29.76	29.17	30.16	28.88	29.14	0.61	29.75	  0.83	649955	北京	
601766	中国中车	0.81	1902238336	    35.56	       2736.88亿	          0.74	运输设备	936	0.09	11.25	11.18	11.38	11.07	11.16	0.09	11.25	  0.74	1692817	北京	
300088	长信科技	0.98	1872630272	    38.82	        236.78亿	          8.16	元器件	27000	0.39	10.31	10.25	10.37	9.98	10.20	0.10	10.30	  1.70	1842086	安徽	
002049	紫光国芯	3.36	1719485312	    86.73	        246.37亿	          7.03	元器件	2998	-0.04	40.61	38.86	41.85	38.70	39.28	1.32	40.60	  1.18	423624	河北	
000858	五 粮 液	0.96	1708667392	    29.08	       2700.83亿	          0.64	白酒	1921	0.14	71.16	70.38	71.22	69.00	70.47	0.68	71.15	  0.94	244106	四川	
002008	大族激光	9.25	1699774464	    29.51	        591.05亿	          3.23	电器仪表	3458	-0.08	55.40	50.70	55.77	50.24	50.70	4.69	55.39	  1.22	320720	深圳	
600487	亨通光电	5.04	1674832000	    24.92	        555.20亿	          3.38	通信设备	1020	-0.01	40.85	38.71	40.85	38.60	38.87	1.96	40.83	  1.24	420017	江苏	
600406	国电南瑞	7.73	1657446400	    39.81	        456.89亿	          4.10	软件服务	3	0.05	18.82	17.55	18.88	17.44	17.46	1.35	18.81	  3.03	904880	江苏	
601088	中国神华	7.40	1646380416	     9.23	       3636.27亿	          0.46	煤炭开采	1	-0.08	22.05	20.64	22.10	20.63	20.53	1.52	22.05	  3.93	763486	北京	
603019	中科曙光	2.87	1642738816	   319.74	        322.73亿	          5.15	电脑设备	97	0.38	50.20	48.71	50.28	48.50	48.79	1.40	50.19	  0.82	331354	天津	
601398	工商银行	-1.66	1622576896	     6.96	      16014.96亿	          0.10	银行	841	-0.16	5.96	6.02	6.03	5.94	6.04	-0.10	5.94	  1.11	2714199	北京	
600516	方大炭素	-0.83	1614067456	    17.55	        472.60亿	          3.53	矿物制品	327	0.11	26.42	26.56	27.10	26.23	26.64	-0.22	26.42	  0.67	606557	甘肃	
601668	中国建筑	0.21	1530616064	     8.46	       2907.00亿	          0.53	建筑施工	166	0.21	9.68	9.65	9.70	9.59	9.67	0.02	9.69	  0.60	1585856	北京	
002415	海康威视	4.03	1432419072	    46.46	       3811.52亿	          0.49	电器仪表	3481	-0.71	41.30	39.98	41.66	39.67	39.70	1.60	41.30	  0.90	352802	浙江	
300355	蒙草生态	-2.72	1420652160	    20.36	        194.92亿	         10.15	环境保护	15035	0.00	12.16	12.49	12.50	11.88	12.49	-0.34	12.15	  1.44	1175855	内蒙	
603466	风语筑	10.00	1406208896	    59.63	        117.40亿	         49.67	文教休闲	1	0.00	--  	76.10	81.53	74.59	74.12	7.41	81.53	  1.80	178829	上海	
000917	电广传媒	-5.68	1361546752	   110.85	        162.45亿	          9.00	影视音像	15631	-0.16	11.47	11.91	11.94	11.45	12.15	-0.69	11.46	  1.40	1165451	湖南	
600655	豫园股份	4.24	1342396032	    26.69	        169.60亿	          7.79	百货	24	-0.24	11.80	12.45	12.45	11.57	11.32	0.48	11.80	  8.34	1120313	上海	
300676	华大基因	2.38	1341767296	   206.98	        862.22亿	         15.30	医疗保健	935	0.23	215.58	210.88	226.66	209.50	210.50	5.00	215.50	  1.06	61364	深圳	
600703	三安光电	4.57	1335533440	    37.64	       1193.35亿	          1.16	半导体	784	1.53	29.29	27.77	29.48	27.51	27.98	1.28	29.26	  1.09	473176	湖北	
603799	华友钴业	-1.98	1327560064	    37.06	        542.48亿	          5.28	小金属	12	0.18	91.60	94.41	95.80	90.81	93.38	-1.85	91.53	  0.83	143260	浙江	
