代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	-4.37	12620686336	    24.71	       2133.14亿	          6.00	元器件	227070	0.00	6.14	6.35	6.43	6.10	6.41	-0.28	6.13	  1.17	20317426	北京	
002230	科大讯飞	3.46	7709167616	   409.71	        921.12亿	          9.86	软件服务	21116	-0.02	66.33	65.50	68.79	64.87	64.11	2.22	66.33	  1.53	1160953	安徽	
601318	中国平安	0.38	5652540416	    14.56	       7628.36亿	          0.74	保险	1	-0.10	70.44	70.69	71.29	69.77	70.15	0.27	70.42	  0.84	801748	深圳	
600050	中国联通	-4.73	4397424640	   135.68	       2373.37亿	          2.60	电信运营	4405	-0.24	7.86	8.21	8.22	7.81	8.24	-0.39	7.85	  1.09	5510963	上海	
000839	中信国安	-2.99	3652091904	   154.19	        509.58亿	          7.15	综合类	38781	0.62	13.01	13.19	13.49	12.71	13.40	-0.40	13.00	  0.65	2803158	北京	
002460	赣锋锂业	-6.03	3398544384	    42.02	        562.20亿	          8.20	小金属	4025	0.14	77.13	81.60	82.97	76.88	82.08	-4.95	77.13	  1.57	426216	江西	
600309	万华化学	1.03	3299999744	    10.56	       1099.35亿	          3.16	化工原料	39	0.15	40.23	39.97	40.88	39.50	39.80	0.41	40.21	  1.64	819553	山东	
600519	贵州茅台	-1.33	3159112704	    32.00	       8526.44亿	          0.37	白酒	1	0.00	678.88	687.14	687.22	677.35	687.88	-9.13	678.75	  0.90	46367	贵州	
000651	格力电器	-1.71	2998018560	    13.09	       2698.66亿	          1.12	家用电器	4612	0.11	44.87	45.47	45.50	44.38	45.64	-0.78	44.86	  0.81	668721	广东	
002466	天齐锂业	-5.89	2972000000	    33.82	        684.71亿	          4.23	小金属	6117	-0.12	68.87	72.76	72.90	68.72	73.17	-4.31	68.86	  1.37	418258	四川	
600516	方大炭素	0.56	2900777472	    17.94	        482.97亿	          6.25	矿物制品	170	-0.14	27.00	26.68	27.53	26.42	26.85	0.15	27.00	  1.34	1074805	甘肃	
000063	中兴通讯	-0.05	2894185472	    29.43	       1256.00亿	          2.32	通信设备	5482	0.03	36.58	36.58	36.85	36.01	36.59	-0.02	36.57	  0.79	794591	深圳	
600585	海螺水泥	1.51	2617595904	    10.89	       1075.12亿	          2.44	水泥	1920	0.00	26.88	26.48	27.28	26.26	26.48	0.40	26.88	  1.63	975545	安徽	
002405	四维图新	-3.96	2586508288	   188.43	        398.00亿	          7.95	软件服务	12312	-0.57	31.04	31.80	32.50	30.76	32.31	-1.28	31.03	  0.92	816047	北京	
600703	三安光电	-7.45	2476792576	    35.02	       1110.15亿	          2.16	半导体	34	0.44	27.23	29.50	29.87	26.80	29.41	-2.19	27.22	  1.95	882629	湖北	
