代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
00700	腾讯控股	-1.55	9892032512	446.000	446.200	22008908	2790500	0.31	          0.23	  1.11	458.000	
02318	中国平安	-1.90	4560830976	85.350	85.350	53006184	7171000	0.29	          0.71	  1.31	87.500	
00939	建设银行	-1.06	4215758592	8.380	8.390	501478464	62430000	0.60	          0.21	  1.32	8.610	
00388	香港交易所	-2.03	3893925632	289.800	290.000	13331855	769500	-0.14	          1.08	  1.48	296.800	
00005	汇丰控股	-1.19	2942022400	78.600	78.650	37296696	1816000	-0.06	          0.18	  0.84	79.550	
01398	工商银行	-1.85	2862282752	6.900	6.900	412455712	49026000	0.29	          0.48	  1.36	7.100	
01299	友邦保险	3.72	2795591168	65.550	65.600	42629636	4531600	-0.23	          0.35	  2.01	65.100	
03988	中国银行	-2.46	2365934848	4.370	4.380	535876928	57481000	0.23	          0.64	  1.39	4.530	
00175	吉利汽车	-1.57	1940037760	25.050	25.100	76088752	4820000	0.20	          0.85	  1.17	25.900	
00941	中国移动	-0.54	1586939264	73.850	73.850	21454592	3589500	0.07	          0.10	  1.62	74.300	
02018	瑞声科技	-0.26	1296133760	155.200	155.200	8193336	370500	0.39	          0.67	  1.70	157.800	
02382	舜宇光学科技	1.07	1236249984	132.500	132.500	9264991	419300	0.30	          0.84	  1.28	133.500	
02007	碧桂园	-3.91	1106967424	14.240	14.260	76658904	3809000	0.14	          0.35	  1.06	15.100	
01288	农业银行	-1.98	1097751680	4.450	4.460	245252864	17920000	0.00	          0.80	  1.22	4.610	
01918	融创中国	-5.71	1072290560	28.900	28.900	36459880	1500000	1.05	          0.83	  2.41	31.000	
02628	中国人寿	-0.84	1026845184	23.600	23.600	43449668	5563000	0.21	          0.58	  1.04	23.850	
02689	玖龙纸业	8.26	970063168	13.900	13.900	72239592	1305000	0.43	          1.55	  3.62	13.200	
01088	中国神华	-3.42	947845824	22.600	22.650	41477964	2342000	0.22	          1.22	  2.00	23.800	
00027	银河娱乐	1.02	931230208	69.350	69.400	13401902	964000	0.22	          0.31	  1.30	69.300	
03968	招商银行	-2.30	832644672	34.000	34.000	24382986	3235500	0.29	          0.53	  0.91	34.800	
03993	洛阳钼业	-7.26	811743808	6.260	6.260	126695464	1560000	-0.16	          3.22	  1.11	6.800	
00386	中国石油化工股份	-1.07	771759296	6.500	6.510	118174224	18592000	0.15	          0.46	  1.19	6.570	
00998	中信银行	-1.84	760876544	5.880	5.880	129132232	5310000	0.34	          0.87	  1.70	6.060	
00857	中国石油股份	0.00	740151104	5.620	5.620	131279792	14554000	0.36	          0.62	  0.99	5.680	
00883	中国海洋石油	-0.51	739021248	11.620	11.620	63476884	9660000	0.87	          0.14	  1.03	11.920	
00688	中国海外发展	-0.52	698663552	28.500	28.550	24425902	2540000	0.18	          0.22	  1.66	29.150	
01109	华润置地	-3.36	667585728	28.800	28.850	22892122	1960000	-0.17	          0.33	  1.73	30.000	
00288	万洲国际	-1.87	598878208	9.470	9.470	61974568	3447500	0.42	          0.42	  1.84	9.880	
02238	广汽集团	-2.40	586551936	17.900	17.900	32622028	1520000	0.45	          1.47	  1.62	18.360	
00215	和记电讯香港	-14.67	585931712	2.850	2.850	204596528	1984000	0.00	          4.25	  7.36	2.900	
01928	金沙中国有限公司	-0.78	576333440	44.500	44.550	12858588	1136000	-0.11	          0.16	  0.86	45.000	
02688	新奥能源	0.33	540282752	60.250	60.250	9012488	1977000	1.52	          0.83	  1.48	61.850	
02601	中国太保	-1.51	533725888	39.150	39.150	13580067	2149000	0.38	          0.49	  0.97	39.950	
03333	中国恒大	-3.75	513043744	23.100	23.100	22074720	1520000	0.43	          0.17	  1.51	24.200	
00762	中国联通	-0.20	503678240	10.120	10.120	49826488	4580000	0.20	          0.16	  1.48	10.180	
01211	比亚迪股份	-2.14	499532704	73.150	73.150	6757196	622000	-0.14	          0.74	  1.15	75.000	
01171	兖州煤业股份	-7.08	468464384	11.820	11.820	38619432	1386000	0.34	          1.98	  1.52	12.940	
01114	BRILLIANCE CHI	3.34	464461632	21.650	21.650	21626296	1676000	0.70	          0.43	  2.00	21.500	
01336	新华保险	-3.11	462580832	48.300	48.300	9541247	676400	0.42	          0.92	  1.52	49.900	
02333	长城汽车	0.75	457259232	9.370	9.380	48430672	2701000	-0.11	          1.56	  1.31	9.390	
06030	中信证券	-2.14	456510592	18.300	18.300	24839246	1642500	0.33	          1.09	  1.41	18.980	
01113	长实集团	-0.51	450197312	67.950	68.000	6589781	870000	-0.22	          0.18	  1.30	68.400	
02388	中银香港	-0.13	443607104	39.750	39.800	11148000	1666000	-0.25	          0.11	  1.24	40.100	
03328	交通银行	-1.23	434312864	6.400	6.400	67656288	5470000	0.16	          0.19	  1.73	6.480	
00914	海螺水泥	-3.41	433934880	42.500	42.550	10114400	916000	0.12	          0.78	  1.12	44.300	
01658	邮储银行	-0.20	426327456	4.910	4.920	86987704	2074000	0.00	          0.44	  1.63	4.960	
02319	蒙牛乳业	-2.08	425027904	25.950	26.000	16316670	1061000	0.00	          0.42	  1.20	26.500	
01988	民生银行	-2.00	417920128	8.330	8.330	49987220	4048500	0.48	          0.72	  1.45	8.580	
00981	中芯国际	-2.06	415475744	10.440	10.440	39181940	1319500	1.16	          0.80	  0.96	10.680	
02888	渣打集团	0.66	402542336	91.400	91.400	4395259	396400	0.05	          0.13	  3.81	91.450	
01055	中国南方航空股份	-4.60	394524832	10.380	10.380	37754472	882000	0.19	          1.23	  1.77	11.000	
01128	永利澳门	0.74	384055136	27.200	27.250	14066582	1280800	-0.37	          0.27	  1.57	27.250	
03323	中国建材	-4.28	372682656	7.610	7.610	48078360	3980000	-0.26	          1.67	  1.22	8.060	
02328	中国财险	-0.63	354102112	15.760	15.760	22407730	3738000	0.51	          0.49	  1.18	16.180	
00522	ASM PACIFIC	-1.66	341711008	112.300	112.300	3036858	167200	0.36	          0.75	  1.55	116.000	
01548	金斯瑞生物科技	-2.20	335584096	24.450	24.500	13763200	60000	-0.61	          0.79	  0.94	25.200	
00763	中兴通讯	-1.57	330607712	28.250	28.250	11526890	641400	0.00	          1.53	  1.12	29.650	
02899	紫金矿业	-6.25	330019744	3.750	3.750	86573432	3586000	0.54	          1.51	  1.40	3.990	
00011	恒生银行	-0.41	318406912	194.900	195.500	1628637	352000	-0.31	          0.09	  0.87	195.700	
01093	石药集团	-2.10	318399488	17.720	17.720	17863324	1494000	0.91	          0.29	  1.05	18.120	
01177	中国生物制药	-1.60	318284992	14.780	14.780	21488762	1628000	0.82	          0.29	  0.99	15.100	
00002	中电控股	0.32	316607200	79.150	79.250	3989922	587500	-0.13	          0.16	  1.46	79.200	
00753	中国国航	-3.34	311239712	12.160	12.160	25357836	1296000	0.33	          0.56	  1.30	12.800	
02282	美高梅中国	1.10	304808736	23.050	23.100	13288284	152000	-0.22	          0.35	  1.46	23.150	
00817	中国金茂	-6.49	304158272	4.610	4.610	65327560	1298000	0.66	          0.56	  1.97	4.980	
00884	旭辉控股集团	-4.42	301044352	6.490	6.490	46590968	2894000	1.41	          0.61	  1.29	6.850	
