代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
002049	紫光国芯	9.76	2832725248	4.51	50.70	50.71	578973	8037	0.04	          9.61	46.15	
00386	中国石油化工股份	5.16	2275750400	0.340	6.920	6.930	337233824	24230000	0.73	          1.32	6.820	
600196	复星医药	4.19	1824637440	1.87	46.45	46.47	398486	11	0.17	          2.09	44.18	
603019	中科曙光	9.04	1817183616	4.19	50.64	50.65	373704	50	0.06	          5.81	46.96	
600276	恒瑞医药	3.21	1771999616	2.72	87.33	87.34	204555	1	0.70	          0.73	84.61	
000977	浪潮信息	10.01	1708892288	2.04	22.42	--  	793916	1397	0.00	          6.18	20.30	
601069	西部黄金	1.48	1336460544	0.28	19.18	19.20	679114	264	-0.04	         10.68	19.38	
000768	中航飞机	5.53	1259872384	0.90	17.17	17.18	750735	8478	0.59	          2.71	16.67	
000636	风华高科	9.98	1062466496	1.26	13.88	--  	803773	4264	0.00	          9.18	12.35	
600354	敦煌种业	2.09	961393984	0.16	7.82	7.83	1177233	25	0.13	         26.29	8.24	
300666	江丰电子	10.00	941071872	6.09	67.00	--  	144127	303	0.00	         26.35	61.00	
600343	航天动力	3.95	859633536	0.52	13.69	13.70	642316	108	-0.28	         10.06	13.32	
000820	神雾节能	10.02	855399296	1.48	16.25	--  	537609	58	0.00	         18.69	15.83	
002265	西仪股份	5.49	847193152	0.93	17.88	17.89	493939	9814	1.88	         16.29	16.50	
601012	隆基股份	0.06	811401920	0.02	34.07	34.08	236363	10	-0.25	          1.20	33.20	
600095	哈高科	3.32	802662976	0.23	7.15	7.16	1074867	41	-0.68	         29.75	7.61	
00914	海螺水泥	2.40	799002304	1.000	42.550	42.600	19150102	1031000	-0.47	          1.47	42.350	
603970	中农立华	8.44	785353280	2.43	31.25	31.29	249685	4	0.51	         74.91	31.68	
300003	乐普医疗	4.02	771483648	1.29	33.35	33.36	234471	2128	0.15	          1.66	31.97	
600760	中航沈飞	7.43	763194432	2.22	32.12	32.13	243272	4	-0.45	          7.05	30.10	
002371	北方华创	10.01	754257152	3.48	38.23	--  	199994	24	0.00	          5.57	34.75	
002223	鱼跃医疗	5.41	728736960	1.19	23.20	23.21	319306	5631	0.17	          3.73	21.64	
600038	中直股份	6.01	719994688	2.58	45.50	45.51	160679	3	-0.10	          2.73	42.99	
600535	天士力	6.12	701560128	2.52	43.68	43.69	162365	3	0.21	          1.57	41.06	
300188	美亚柏科	10.01	698762560	2.44	26.81	--  	266921	1348	0.07	          8.70	24.00	
600435	北方导航	10.04	697645504	0.98	10.74	--  	662038	246	0.00	          4.45	9.77	
600270	外运发展	6.19	695198272	1.07	18.34	18.35	373455	26	0.22	          4.12	19.01	
300719	安达维尔	9.99	686839232	2.67	29.41	--  	239310	71	0.00	         56.98	28.00	
00966	中国太平	1.49	680065088	0.400	27.300	27.350	25154442	321600	0.18	          0.70	26.500	
300316	晶盛机电	7.44	678025344	1.49	21.51	21.52	322416	3772	-0.18	          3.50	19.90	
600436	片仔癀	2.85	674636032	2.39	86.37	86.38	79568	6	0.00	          1.32	83.00	
603363	傲农生物	0.73	661315136	0.14	19.39	19.40	331941	54	0.83	         55.32	20.98	
300474	景嘉微	9.99	622124928	5.32	58.55	--  	108777	44	0.00	         16.24	53.20	
300699	光威复材	8.37	612502464	4.42	57.23	57.24	110177	1489	0.56	         11.98	54.00	
600893	航发动力	5.33	566724608	1.34	26.46	26.48	217975	2	0.15	          1.12	25.35	
600967	内蒙一机	4.90	549693120	0.68	14.58	14.60	380704	7	0.00	          3.96	13.90	
603501	韦尔股份	5.94	547124480	2.38	42.39	42.40	130372	317	-0.11	         31.34	40.75	
002910	庄园牧场	3.37	525211872	0.73	22.36	22.37	241327	1574	-0.17	         51.52	22.00	
002297	博云新材	3.00	517465440	0.27	9.26	9.27	545375	8803	0.76	         13.73	9.89	
002179	中航光电	6.51	511926848	2.50	40.90	40.91	126618	605	0.00	          1.62	38.00	
000963	华东医药	1.08	503166048	0.70	65.42	65.48	76622	404	-0.02	          0.88	63.66	
