代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
00700	腾讯控股	3.42	11933605888	447.000	447.200	27113484	1415300	0.09	          0.29	  1.20	430.000	
00939	建设银行	0.86	3567817216	8.220	8.230	437866880	23910000	-0.36	          0.18	  1.03	8.070	
02318	中国平安	1.50	3460285184	84.700	84.700	41369888	2885000	-0.06	          0.56	  0.90	82.400	
00388	香港交易所	2.68	3427019264	291.600	291.600	11931731	840900	0.28	          0.96	  1.14	281.400	
01398	工商银行	0.74	2172528640	6.810	6.810	321821120	19580000	0.00	          0.37	  0.92	6.670	
03988	中国银行	-0.70	2167203584	4.240	4.250	511289760	47428000	0.00	          0.61	  1.21	4.210	
00941	中国移动	-0.68	2137328256	72.900	73.050	29285052	2257000	-0.27	          0.14	  1.82	73.000	
00005	汇丰控股	-0.13	2092200064	77.900	77.900	26947744	2065600	-0.13	          0.13	  0.92	77.200	
01299	友邦保险	0.08	1643370624	65.600	65.600	25299626	2403000	0.15	          0.21	  0.93	64.350	
01918	融创中国	-0.87	1120260864	28.450	28.500	39259228	421000	-0.52	          0.89	  1.77	28.650	
02382	舜宇光学科技	1.15	976428352	132.200	132.200	7492164	194200	-0.08	          0.68	  1.04	128.500	
00175	吉利汽车	-0.78	910879616	25.350	25.400	35876744	2017000	0.00	          0.40	  0.47	25.400	
00027	银河娱乐	-0.36	789610688	68.250	68.250	11561525	486000	-0.15	          0.27	  1.02	67.150	
00522	ASM PACIFIC	5.60	744193600	118.800	118.800	6360758	210700	0.17	          1.57	  2.41	117.000	
00386	中国石油化工股份	-0.32	736517376	6.280	6.280	118579280	7986000	-0.16	          0.46	  1.00	6.130	
01928	金沙中国有限公司	-1.59	718523712	43.450	43.450	16550573	764400	0.23	          0.20	  1.26	43.400	
02628	中国人寿	0.22	707176192	23.300	23.300	30571532	2420000	0.00	          0.41	  0.78	23.000	
00857	中国石油股份	-1.27	681712960	5.460	5.460	125641528	6694000	0.00	          0.60	  0.92	5.420	
03968	招商银行	0.61	657001664	33.250	33.300	19887968	1493000	-0.15	          0.43	  0.72	32.950	
00883	中国海洋石油	-1.23	642894656	11.260	11.260	57310332	4985000	-0.18	          0.13	  0.93	11.340	
02018	瑞声科技	-1.54	623403648	153.500	153.800	4054304	188000	-0.26	          0.33	  0.69	155.000	
01288	农业银行	1.61	600081664	4.420	4.430	137201808	6907000	0.23	          0.45	  0.57	4.300	
02601	中国太保	0.78	544694912	38.800	38.850	14131600	1091200	-0.39	          0.51	  0.95	38.000	
00016	新鸿基地产	0.84	541555968	131.800	131.800	4145629	670000	0.38	          0.14	  1.11	131.000	
01113	长实集团	1.92	524760640	69.000	69.000	7693756	894500	0.00	          0.21	  1.24	66.450	
00001	长和	0.05	494401696	98.050	98.050	5071189	494500	0.05	          0.13	  1.20	96.550	
01088	中国神华	-0.45	473202816	22.150	22.200	21501992	787000	-0.23	          0.63	  0.77	21.500	
00868	信义玻璃	10.02	467834560	13.400	13.420	36398168	694000	0.00	          0.91	  2.54	12.480	
02007	碧桂园	1.70	461020960	14.320	14.340	32414818	1097000	-0.14	          0.15	  0.45	13.800	
01109	华润置地	0.00	457193984	27.950	28.000	16455507	642000	-0.36	          0.24	  0.90	27.100	
03888	金山软件	6.00	441763168	27.400	27.400	16348152	517000	0.00	          1.19	  2.28	25.750	
03993	洛阳钼业	-1.25	434834688	6.320	6.340	68891240	876000	-0.47	          1.75	  0.47	6.310	
01548	金斯瑞生物科技	4.26	420301952	24.500	24.500	17888500	68000	0.00	          1.03	  1.04	23.000	
00998	中信银行	1.05	419481120	5.770	5.770	73385568	2823000	0.00	          0.49	  0.72	5.640	
02238	广汽集团	-0.23	398921216	17.360	17.360	23205810	934000	-0.12	          1.05	  0.91	17.200	
00914	海螺水泥	-0.72	396712320	41.650	41.700	9530632	544000	0.00	          0.73	  1.00	41.300	
00268	金蝶国际	0.18	392106208	5.650	5.650	69318000	954000	0.18	          2.39	  2.22	5.580	
