代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
01211	比亚迪股份	-1.22	460195904	73.000	73.050	6258352	248000	-0.61	          0.68	  1.19	73.750	
06030	中信证券	-3.12	456067712	18.020	18.040	25150980	1370000	-0.22	          1.10	  1.25	18.200	
02388	中银香港	0.13	448455232	39.250	39.300	11419521	1724500	-0.13	          0.11	  0.97	38.750	
03333	中国恒大	-4.02	432435776	23.850	23.900	17916040	509000	0.00	          0.14	  1.11	24.250	
01055	中国南方航空股份	4.84	429152032	10.180	10.180	42024468	1046000	-0.39	          1.37	  4.47	9.750	
02238	广汽集团	0.23	421848384	17.740	17.780	23857152	1696000	-0.22	          1.08	  1.76	17.320	
00001	长和	-0.05	419429440	98.500	98.550	4261057	676500	0.00	          0.11	  0.87	99.000	
00914	海螺水泥	-2.36	413997120	41.400	41.500	9921184	634000	-0.48	          0.76	  1.25	41.350	
03323	中国建材	-2.70	412358336	7.570	7.580	53420092	3502000	-0.53	          1.86	  1.58	7.700	
02899	紫金矿业	0.26	408770752	3.840	3.840	106130672	1738000	0.00	          1.85	  1.86	3.760	
00753	中国国航	5.79	405078688	11.700	11.740	34675292	1060000	-0.34	          0.76	  4.22	11.000	
00016	新鸿基地产	0.00	402689568	127.400	127.400	3175065	584000	0.31	          0.11	  1.06	126.000	
01171	兖州煤业股份	2.25	392904096	12.700	12.720	30830608	1050000	-0.16	          1.58	  1.27	12.340	
01336	新华保险	-0.32	390359648	47.300	47.350	8196435	279900	-0.42	          0.79	  1.66	47.000	
01109	华润置地	-4.11	386091872	29.200	29.300	13024011	920000	-0.34	          0.19	  0.98	30.150	
02362	金川国际	30.00	375642112	1.690	--  	231424928	51000	-1.17	          4.79	 19.20	1.340	
03328	交通银行	-0.31	371769600	6.390	6.390	58341148	5165000	0.16	          0.17	  1.61	6.320	
01177	中国生物制药	-0.99	339818688	13.960	13.980	24010402	1303000	-0.43	          0.32	  1.52	13.960	
02688	新奥能源	-1.80	338673536	62.850	62.900	5376532	1994000	0.56	          0.50	  0.58	64.500	
01093	石药集团	-1.77	333357952	17.740	17.780	18761978	1680000	-0.45	          0.30	  1.39	17.740	
00966	中国太平	-2.30	328574880	29.800	29.850	10923229	307400	0.00	          0.30	  2.23	30.200	
01128	永利澳门	-4.34	325631072	26.450	26.450	11970586	358000	-0.38	          0.23	  1.44	27.850	
02009	金隅集团	6.88	314651328	3.730	3.740	85183904	632000	0.00	          3.64	 11.02	3.450	
00669	创科实业	-1.41	312709632	49.000	49.000	6339997	501000	0.31	          0.35	  3.07	51.000	
00799	IGG	6.82	312249408	9.870	9.870	32135600	308000	-0.40	          2.41	  2.82	9.190	
00763	中兴通讯	-1.47	303912736	26.800	26.850	11223821	1152400	-0.56	          1.49	  1.85	27.200	
