代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
00700	腾讯控股	1.17	25868890112	414.800	414.800	61051728	2935300	-0.19	          0.64	  1.56	430.000	
02318	中国平安	-1.48	9057028096	83.100	83.100	106004232	4903500	-0.18	          1.42	  1.31	87.250	
00939	建设银行	-2.64	7638264320	8.100	8.110	909354816	54543000	-0.37	          0.38	  1.38	8.690	
00388	香港交易所	0.37	6161529344	267.800	268.000	22478974	995800	-0.30	          1.81	  1.33	276.000	
00005	汇丰控股	-0.12	5969470976	80.000	80.050	73847400	4014800	-0.19	          0.36	  1.45	81.050	
01398	工商银行	-1.74	4772723712	6.780	6.780	682012544	35254000	0.30	          0.79	  1.27	7.160	
03988	中国银行	-1.60	4074430464	4.300	4.310	919188352	62318000	0.00	          1.10	  1.35	4.530	
00175	吉利汽车	-2.02	2992698368	21.850	21.850	132801464	5667000	0.23	          1.48	  2.00	23.500	
02628	中国人寿	-1.42	2798953984	24.350	24.350	113133648	8670000	0.21	          1.52	  1.07	25.400	
02007	碧桂园	-4.00	2576387072	13.920	13.920	179027824	5414000	0.14	          0.82	  2.37	15.200	
01299	友邦保险	-0.33	2265914368	60.800	60.850	36755440	4183800	-0.08	          0.30	  1.39	62.500	
01109	华润置地	-7.33	1951197056	27.800	27.800	66241400	2560000	0.54	          0.96	  2.64	30.400	
00941	中国移动	-0.90	1947791872	77.150	77.200	25062040	3352500	-0.26	          0.12	  1.28	79.250	
03968	招商银行	-5.27	1867802752	34.150	34.200	52621368	4640500	0.00	          1.15	  1.82	37.350	
00857	中国石油股份	-2.58	1801598848	5.660	5.660	312321408	17840000	0.35	          1.48	  1.25	5.920	
03333	中国恒大	-0.44	1779538816	22.450	22.450	77080360	2424000	-0.22	          0.59	  1.47	23.850	
00998	中信银行	-5.29	1757840640	5.910	5.910	284768864	10510000	0.00	          1.91	  2.09	6.490	
00001	长和	0.49	1715767040	101.800	101.900	16757674	1418500	-0.29	          0.43	  2.24	103.000	
