代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	1.05	9638247424	422.200	417.800	100	22780154	0.00	424.000	426.800	419.000	--  	0.00	1.87	4.400	软件服务	--  	422.200	
600516	方大炭素	1.98	4205450496	30.42	29.83	0	1369957	-0.38	30.40	31.30	30.18	--  	0.07	3.75	0.59	矿物制品	--  	0.000	
601899	紫金矿业	0.43	3721553152	4.63	4.61	0	8005869	1.09	4.61	4.78	4.55	--  	1.30	4.99	0.02	黄金	--  	0.000	
600519	贵州茅台	1.71	3713523712	715.86	703.85	0	52019	0.11	701.50	721.40	699.74	--  	0.96	3.08	12.01	白酒	--  	-0.000	
000651	格力电器	1.11	3645804288	45.65	45.15	0	794305	0.33	45.30	46.46	45.20	--  	3.99	2.79	0.50	家用电器	--  	0.000	
002460	赣锋锂业	3.90	2920802304	73.87	71.10	0	396444	-0.10	71.42	75.29	71.08	--  	0.14	5.92	2.77	小金属	--  	0.000	
600030	中信证券	0.92	2831079936	18.61	18.44	0	1519669	0.05	18.36	18.85	18.35	--  	1.90	2.71	0.17	证券	--  	0.000	
600606	绿地控股	3.44	2683871744	8.13	7.86	0	3283366	-0.11	7.99	8.35	7.92	--  	3.18	5.47	0.27	全国地产	--  	0.000	
01398	工商银行	0.31	2674794752	6.500	6.480	1000	411577504	-0.15	6.500	6.540	6.460	--  	0.00	1.23	0.020	银行	--  	6.500	
603799	华友钴业	7.66	2663048960	87.17	80.97	0	307551	-0.14	81.60	89.00	81.40	--  	0.11	9.39	6.20	小金属	--  	-0.000	
002230	科大讯飞	2.36	2645559808	62.00	60.57	0	429170	0.05	60.61	62.60	60.17	--  	0.16	4.01	1.43	软件服务	--  	0.000	
600340	华夏幸福	5.98	2450927360	34.19	32.26	0	724104	0.00	32.50	34.74	32.36	--  	2.05	7.38	1.93	区域地产	--  	-0.000	
600050	中国联通	4.04	2286842112	6.70	6.44	0	3443761	0.30	6.44	6.75	6.41	--  	0.62	5.28	0.26	电信运营	--  	-0.000	
002049	紫光国芯	4.26	2247511296	49.22	47.21	0	464908	-0.09	46.97	49.56	46.77	--  	0.12	5.91	2.01	元器件	--  	0.000	
600036	招商银行	1.18	2161448704	29.97	29.62	0	718503	0.07	29.74	30.48	29.64	--  	2.04	2.84	0.35	银行	--  	-0.000	
03988	中国银行	1.02	2109323392	3.960	3.920	1000	531519136	-0.25	3.950	3.980	3.940	--  	0.00	1.02	0.040	银行	--  	3.960	
603993	洛阳钼业	1.59	1963488256	7.05	6.94	0	2747951	0.00	6.96	7.28	6.94	--  	0.39	4.90	0.11	小金属	--  	0.000	
600487	亨通光电	4.96	1895807488	42.34	40.34	0	452658	0.21	40.35	42.88	40.35	--  	0.25	6.27	2.00	通信设备	--  	0.000	
002466	天齐锂业	6.82	1842306176	56.86	53.23	0	328588	-0.06	53.52	57.51	53.25	--  	0.29	8.00	3.63	小金属	--  	0.000	
002415	海康威视	1.30	1840326272	39.64	39.13	0	461042	0.10	39.15	40.50	39.15	--  	1.02	3.45	0.51	电器仪表	--  	-0.000	
00175	吉利汽车	3.66	1840325888	28.350	27.350	1000	65418200	0.18	27.550	28.400	27.500	--  	0.00	3.29	1.000	汽车	--  	28.350	
02382	舜宇光学科技	0.37	1805136512	109.500	109.100	1000	16300285	0.09	115.000	115.400	107.400	--  	0.00	7.33	0.400	工业工程	--  	109.500	
02800	盈富基金	0.16	1614453248	30.700	30.650	500	52440044	-0.16	30.750	30.900	30.650	968805760	0.00	0.82	0.050		31461000	30.700	
000786	北新建材	2.57	1595533824	25.13	24.50	0	630060	-0.07	25.00	25.96	24.81	--  	0.73	4.69	0.63	其他建材	--  	-0.000	
600028	中国石化	1.57	1565879168	6.47	6.37	0	2431525	0.94	6.36	6.52	6.34	--  	1.57	2.83	0.10	石油加工	--  	-0.000	
000807	云铝股份	2.07	1560997760	10.84	10.62	0	1462414	0.00	10.44	11.08	10.39	--  	0.17	6.50	0.22	铝	--  	0.000	
002146	荣盛发展	0.48	1522059136	10.40	10.35	0	1448288	0.39	10.19	10.86	10.15	--  	3.86	6.86	0.05	全国地产	--  	-0.000	
02828	恒生Ｈ股	0.33	1506113024	122.300	121.900	200	12326901	0.00	121.900	122.800	121.700	533439616	0.00	0.90	0.400		4366200	122.300	
600522	中天科技	3.55	1468833408	14.28	13.79	0	1033895	-0.06	13.77	14.49	13.77	--  	0.73	5.22	0.49	通信设备	--  	-0.000	
601688	华泰证券	2.55	1401160064	18.48	18.02	0	763886	0.00	18.05	18.62	17.88	--  	2.77	4.11	0.46	证券	--  	-0.000	
002405	四维图新	2.65	1378802176	27.16	26.46	0	518502	0.04	26.49	27.17	25.91	--  	0.14	4.76	0.70	软件服务	--  	-0.000	
01548	金斯瑞生物科技	26.71	1371575808	26.800	21.150	2000	55911740	1.71	22.000	26.800	21.600	--  	0.00	24.59	5.650	医药医疗	--  	26.800	
002001	新 和 成	1.60	1368038272	40.66	40.02	0	338808	-0.58	39.60	41.18	39.08	--  	1.29	5.25	0.64	化学制药	--  	-0.000	
00688	中国海外发展	1.52	1304078720	26.700	26.300	2000	48393776	-0.37	26.650	27.300	26.500	--  	1.31	3.04	0.400	地产	--  	26.700	
01299	友邦保险	0.67	1270837760	68.100	67.650	200	18713838	0.29	68.350	68.350	67.550	--  	0.38	1.18	0.450	保险	--  	68.100	
300137	先河环保	9.42	1270279296	23.12	21.13	0	563707	0.00	21.73	23.24	21.32	--  	0.47	9.09	1.99	环境保护	--  	0.000	
002008	大族激光	2.83	1261419264	51.55	50.13	0	247103	-0.09	50.19	51.88	49.51	--  	0.40	4.73	1.42	电器仪表	--  	-0.000	
300059	东方财富	1.85	1226259072	13.24	13.00	0	931474	0.08	13.03	13.33	12.92	--  	0.26	3.15	0.24	互联网	--  	-0.000	
000789	万年青	10.03	1210195456	12.72	11.56	0	954418	0.00	12.72	12.72	12.41	--  	1.73	2.68	1.16	水泥	--  	0.000	
002236	大华股份	4.79	1208681344	24.29	23.18	0	498015	0.00	23.30	24.89	23.27	--  	0.43	6.99	1.11	电器仪表	--  	0.000	
001979	招商蛇口	2.17	1190361728	20.67	20.23	0	572079	0.05	20.20	21.06	20.20	--  	2.47	4.25	0.44	全国地产	--  	0.000	
601288	农业银行	0.78	1189311744	3.88	3.85	0	3073498	0.00	3.83	3.90	3.83	--  	4.42	1.82	0.03	银行	--  	0.000	
601225	陕西煤业	0.35	1187363200	8.64	8.61	0	1361800	-0.11	8.55	8.85	8.53	--  	1.28	3.72	0.03	煤炭开采	--  	0.000	
601636	旗滨集团	4.27	1135955328	7.08	6.79	0	1619591	-0.69	6.79	7.32	6.71	--  	2.21	8.98	0.29	玻璃	--  	-0.000	
603019	中科曙光	4.28	1117273728	42.61	40.86	0	267500	0.14	40.99	42.64	40.51	--  	0.20	5.21	1.75	电脑设备	--  	0.000	
000672	上峰水泥	6.27	1105468032	11.36	10.69	0	977305	0.26	11.19	11.73	10.92	--  	0.28	7.58	0.67	水泥	--  	-0.000	
600703	三安光电	2.69	1097526656	26.00	25.32	0	424256	-0.11	25.25	26.28	25.03	--  	0.79	4.94	0.68	半导体	--  	0.000	
000868	安凯客车	5.03	1092904960	9.19	8.75	0	1207589	-0.21	8.64	9.50	8.54	--  	0.23	10.97	0.44	汽车整车	--  	-0.000	
000732	泰禾集团	7.51	1090700032	22.90	21.30	0	490364	-0.25	21.25	23.43	21.02	--  	0.47	11.31	1.60	区域地产	--  	-0.000	
000830	鲁西化工	1.48	1077804032	17.15	16.90	0	638104	1.18	17.13	17.20	16.60	--  	1.78	3.55	0.25	农药化肥	--  	-0.000	
000792	盐湖股份	0.78	1072274752	14.18	14.07	0	754555	0.14	14.11	14.43	13.91	--  	0.09	3.70	0.11	化工原料	--  	0.000	
601668	中国建筑	0.11	1068519296	9.22	9.21	0	1158266	0.00	9.22	9.27	9.16	--  	2.33	1.19	0.01	建筑施工	--  	0.000	
601992	金隅股份	10.02	1036391616	6.15	5.59	0	1728583	0.00	5.70	6.15	5.70	--  	0.82	8.05	0.56	水泥	--  	0.000	
300355	蒙草生态	4.95	1025242112	13.37	12.74	0	784747	-0.06	12.75	13.40	12.67	--  	0.29	5.73	0.63	环境保护	--  	-0.000	
